"","Country","country_region_code","sub_region_1","sub_region_2","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Movement","Date","Province","DateLockDown","Type","Reference","Lock","Date_1confirmed","Date_1death","TotalCases","TotalDeaths","Google","DaysDuration","DaysLockDownStart","Days_LockDown_1case","Days_LockDown_1death","Democracy","Democraticness","Civil","Opression","Wave","Temperature","TemperatureBfr","TemperatureAftr","TemperatureDif","Humidity","HumidityBfr","HumidityAftr","HumidityDif","Country.Code.x","Indicator_GDP","GDP_pc","Indicator_unemployment","Unemployment","Indicator.Name.Communicable","Death_disease","Indicator.Name.Population1564","Age_1564","Indicator.Name.65up","Age_65up","log_GDP_pc","ï..Country.Name","Indicator.Name","Hospital_b1000","ElectionYear","ElectionWin","Country.Code.y","Country.Code","ROL","isocode","patience","risktaking","posrecip","negrecip","altruism","trust","Region","Population","Area_sq_mi","Pop_Density_sq_mi","Coastline","Net_migration","Infant_mortality_per_1000_births","GDP_pc_2","Literacy","Phones_per_1000","Arable","Crops","Other","Climate","Birthrate","Deathrate","Agriculture","Industry","Service","Death_pc","Confirmed_pc","Log_Death_pc","Google_pc","Log_Google_pc"
"154","Congo (Brazzaville)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,33.344262295082,33.5,33.1724137931034,-0.327586206896555,75.5081967213115,72.3125,79.0344827586207,6.72198275862068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","Cote dIvoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-29,"Full","","Yes",NA,NA,NA,NA,NA,0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","Cuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-12,2020-03-12,1437,58,1,0,NA,17,17,NA,NA,NA,NA,NA,27.344262295082,27.5625,27.1034482758621,-0.459051724137932,77.2295081967213,78.40625,75.9310344827586,-2.47521551724138,"CUB","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.638000011,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8.4,"Population ages 15-64 (% of total population)",68.60254959,"Population ages 65 and above (% of total population)",15.18621142,NA,"Cuba","Hospital beds (per 1,000 people)",5.1,NA,NA,NA,"CUB",-0.4443496,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",11382820,110860,102.7,3.37,-1.58,6.33,2900,97,74.7,33.05,7.6,59.35,2,11.89,7.22,0.055,0.261,0.684,5.09539815265461e-06,0.000126242881816632,-12.1871727485814,8.78516922871485e-08,-16.2476157591278
"157","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-13,2020-03-13,16,1,NA,0,NA,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CUW","GDP per capita, PPP (constant 2011 international $)",24617.08176,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",64.43115906,"Population ages 65 and above (% of total population)",16.68489481,10.1111958614377,"Curacao","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-25,"Full","https://www.reuters.com/article/us-health-coronavirus-cyprus-lockdown/cyprus-announces-lockdown-on-coronavirus-until-april-13-idUSKBN21A3C8","Yes",2020-03-10,2020-03-10,837,20,0,4,63,19,19,NA,NA,NA,NA,NA,15.4426229508197,13.71875,17.3448275862069,3.6260775862069,70.9672131147541,70.96875,70.9655172413793,-0.00323275862068328,"CYP","GDP per capita, PPP (constant 2011 international $)",34569.20987,"Unemployment, total (% of total labor force) (modeled ILO estimate)",7.274000168,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.1,"Population ages 15-64 (% of total population)",69.49309027,"Population ages 65 and above (% of total population)",13.71906177,10.45071867671,"Cyprus","Hospital beds (per 1,000 people)",3.4,2017,45.46,43,"CYP",0.7534632,NA,NA,NA,NA,NA,NA,NA,"NEAR EAST                          ",784301,9250,84.8,7.01,0.43,7.18,19200,97.6,NA,7.79,4.44,87.77,3,12.56,7.68,0.037,0.198,0.765,2.5500413744213e-05,0.00106719231519531,-10.5768158806683,0,NA
"159","Diamond Princess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-19,2020-03-19,1072,2,0,0,NA,10,10,NA,NA,NA,NA,NA,27.3114754098361,26.90625,27.7586206896552,0.852370689655171,70.7868852459016,69.8125,71.8620689655172,2.04956896551724,"DJI","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",10.29500008,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",45.2,"Population ages 15-64 (% of total population)",65.89830466,"Population ages 65 and above (% of total population)",4.527579378,NA,"Djibouti","Hospital beds (per 1,000 people)",1.4,2017,87.07,47,"DJI",-0.9226128,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",486530,23000,21.2,1.37,0,104.13,1300,67.9,22.8,0.04,0,99.96,1,39.53,19.31,0.179,0.225,0.596,4.11074342794894e-06,0.00220335847738063,-12.4019066631008,0,NA
"161","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-23,2020-03-23,16,0,NA,0,NA,6,6,NA,NA,NA,NA,NA,26.1803278688525,26.1875,26.1724137931034,-0.0150862068965516,75.4590163934426,76.15625,74.6896551724138,-1.46659482758621,"DMA","GDP per capita, PPP (constant 2011 international $)",9875.788887,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,9.19784147386964,"Dominica","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"DMA",0.6176011,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",68910,754,91.4,19.63,-13.87,14.15,5400,94,304.8,6.67,20,73.33,2,15.27,6.73,0.177,0.328,0.495,0,0.000232186910462923,NA,NA,NA
"162","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-15,2020-03-15,315,1,0,0,NA,14,14,NA,NA,NA,NA,NA,29.7049180327869,29.46875,29.9655172413793,0.49676724137931,78.1803278688525,77.9375,78.448275862069,0.510775862068968,"GNQ","GDP per capita, PPP (constant 2011 international $)",20181.13296,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.433000088,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",53.4,"Population ages 15-64 (% of total population)",60.42552379,"Population ages 65 and above (% of total population)",2.457877347,9.91250343504722,"Equatorial Guinea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GNQ",-1.41511,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",540109,28051,19.3,1.06,0,85.13,2700,85.7,18.5,4.63,3.57,91.8,2,35.59,15.06,0.03,0.906,0.062,1.85147812756314e-06,0.000583215610182389,-13.199526250023,0,NA
"163","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-22,2020-03-22,39,0,NA,0,NA,7,7,NA,NA,NA,NA,NA,22.327868852459,21.125,23.6551724137931,2.5301724137931,53.9344262295082,60,47.2413793103448,-12.7586206896552,"ERI","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",5.144000053,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",42.9,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Eritrea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"ERI",-1.58643,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",4786994,121320,39.5,1.84,0,74.87,700,58.6,7.9,4.95,0.03,95.02,1.5,34.33,9.6,0.102,0.254,0.643,0,8.14707517912076e-06,NA,NA,NA
"164","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,27.4590163934426,28.6875,26.1034482758621,-2.58405172413793,78.7868852459016,77.4375,80.2758620689655,2.83836206896552,"SWZ","GDP per capita, PPP (constant 2011 international $)",9439.208387,"Unemployment, total (% of total labor force) (modeled ILO estimate)",22.08300018,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",53.7,"Population ages 15-64 (% of total population)",57.87292052,"Population ages 65 and above (% of total population)",4.014587941,9.152627398314,"Eswatini","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"SWZ",-0.2485004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Ethiopia","Yes",2020-03-14,2020-03-14,126,3,0,13,54,15,15,9.168005355,4.209431345,2.859786477,8.33908046,5,30.672131147541,28.84375,32.6896551724138,3.84590517241379,47.8360655737705,50.71875,44.6551724137931,-6.0635775862069,"ETH","GDP per capita, PPP (constant 2011 international $)",1794.290806,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.08100009,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",49,"Population ages 15-64 (% of total population)",55.7158851,"Population ages 65 and above (% of total population)",3.501132998,7.4923651287017,"Ethiopia","Hospital beds (per 1,000 people)",0.3,NA,NA,NA,"ETH",-0.4282891,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",74777981,1127127,66.3,0,0,95.32,700,42.7,8.2,10.71,0.75,88.54,2,37.98,14.86,0.475,0.099,0.426,4.01187616980458e-08,1.68498799131793e-06,-17.031421739283,0,NA
"166","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GUF",1.210384,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",199509,91000,2.2,0.42,6.27,12.07,8300,83,255.6,0.14,0.05,99.81,2,20.46,4.88,0.066,0.156,0.778,NA,NA,NA,NA,NA
"167","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-27,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_French_Polynesia","Yes",2020-03-19,2020-03-19,58,0,0,2,65,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PYF","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",12.09599972,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",68.94759777,"Population ages 65 and above (% of total population)",8.290508105,NA,"French Polynesia","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCEANIA                            ",274578,4167,65.9,60.6,2.94,8.44,17500,98,194.5,0.82,5.46,93.72,2,16.68,4.69,0.031,0.19,0.769,0,0.000211233237914181,NA,0,NA
"168","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-24,"Full","https://www.theolivepress.es/spain-news/2020/03/22/full-lockdown-in-gibraltar-from-tuesday-morning-as-coronavirus-spikes/","Yes",2020-03-20,2020-03-20,141,0,NA,5,62,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GIB","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Gibraltar","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",27928,7,3989.7,171.43,0,5.13,17500,NA,877.7,0,0,100,NA,10.74,9.31,NA,NA,NA,0,0.00504869664852478,NA,NA,NA
"169","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-20,2020-03-20,11,0,NA,0,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRL","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Greenland","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GRL",1.738418,NA,NA,NA,NA,NA,NA,NA,"NORTHERN AMERICA                   ",56361,2166086,0,2.04,-8.37,15.82,20000,NA,448.9,0,0,100,1,15.93,7.84,NA,NA,NA,0,0.000195170419261546,NA,NA,NA
"170","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-23,2020-03-23,18,0,NA,0,NA,6,6,NA,NA,NA,NA,NA,26.5737704918033,26.75,26.3793103448276,-0.370689655172413,76.9508196721311,77.375,76.4827586206897,-0.892241379310349,"GRD","GDP per capita, PPP (constant 2011 international $)",13804.57741,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",11.9,"Population ages 15-64 (% of total population)",66.81680334,"Population ages 65 and above (% of total population)",9.621906796,9.53275551252303,"Grenada","Hospital beds (per 1,000 people)",3.7,NA,NA,NA,"GRD",0.3104176,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",89703,344,260.8,35.17,-13.92,14.62,5000,98,364.5,5.88,29.41,64.71,2,22.08,6.88,0.054,0.18,0.766,0,0.000200662185211197,NA,NA,NA
"171","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",452776,1780,254.4,17.19,-0.15,8.6,8000,90,463.8,11.24,3.55,85.21,2,15.05,6.09,0.15,0.17,0.68,NA,NA,NA,NA,NA
"172","Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-14,2020-03-14,1240,7,0,0,NA,15,15,NA,NA,NA,NA,NA,39.1803278688525,37.90625,40.5862068965517,2.67995689655172,17.7213114754098,14.375,21.4137931034483,7.03879310344828,"GIN","GDP per capita, PPP (constant 2011 international $)",2222.630126,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.296000004,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",55.7,"Population ages 15-64 (% of total population)",53.22380421,"Population ages 65 and above (% of total population)",2.926022448,7.70644651505544,"Guinea","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"GIN",-1.211506,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",9690222,245857,39.4,0.13,-3.06,90.37,2100,35.9,2.7,3.63,2.58,93.79,2,41.76,15.48,0.237,0.362,0.401,7.22377671017238e-07,0.000127964044580196,-14.1407177447659,0,NA
"173","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-13,2020-03-13,75,8,1,0,NA,16,16,NA,NA,NA,NA,NA,31.6393442622951,31.3125,32,0.6875,76.3934426229508,78,74.6206896551724,-3.37931034482759,"GUY","GDP per capita, PPP (constant 2011 international $)",7667.13049,"Unemployment, total (% of total labor force) (modeled ILO estimate)",11.85200024,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",20,"Population ages 15-64 (% of total population)",65.33518355,"Population ages 65 and above (% of total population)",6.450271243,8.94469770310886,"Guyana","Hospital beds (per 1,000 people)",1.6,NA,NA,NA,"GUY",-0.320109,NA,NA,NA,NA,NA,NA,NA,"LATIN AMER. & CARIB    ",767245,214970,3.6,0.21,-2.07,33.26,4000,98.8,143.5,2.44,0.15,97.41,2,18.28,8.28,0.37,0.203,0.427,1.04269170864587e-05,9.77523476855503e-05,-11.4711199140002,1.30336463580734e-06,-13.55056145568
"174","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-16,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Iceland","Yes",2020-02-29,2020-02-29,1795,10,0,13,54,29,29,NA,NA,NA,NA,NA,-6.65573770491803,-6.125,-7.24137931034483,-1.11637931034483,88,89.28125,86.5862068965517,-2.69504310344827,"ISL","GDP per capita, PPP (constant 2011 international $)",48605.57707,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.842000008,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",4.4,"Population ages 15-64 (% of total population)",65.37258734,"Population ages 65 and above (% of total population)",14.79509256,10.7914935578315,"Iceland","Hospital beds (per 1,000 people)",3.2,NA,NA,NA,"ISL",1.719734,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",299388,103000,2.9,4.83,2.38,3.31,30900,99.9,647.7,0.07,0,99.93,3,13.64,6.72,0.086,0.15,0.765,3.34014723369006e-05,0.00599556428447366,-10.3069105770101,0,NA
"175","Iran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-15,"Full","https://www.dailymail.co.uk/news/article-8109981/Iran-imposes-nationwide-lockdown-24-hours-citizen-checked-coronavirus.html","Yes",2020-02-20,2020-02-20,92584,5877,1135,14,53,38,38,7.858223062,5.196571429,2.715592833,7.703944849,5,10.6885245901639,7.71875,13.9655172413793,6.24676724137931,42.1475409836066,46.03125,37.8620689655172,-8.16918103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,50.71,79,NA,NA,"IRN",-0.38071907,0.33787999,0.55093294,0.11850627,0.59049654,0.30046999,"ASIA (EX. NEAR EAST)         ",68688433,1648000,41.7,0.15,-0.84,41.58,7000,79.4,276.4,8.72,1.39,89.89,1,17,5.55,0.116,0.424,0.46,8.55602572852404e-05,0.00134788342019682,-9.36628966668072,1.65238883816144e-05,-11.0107034433779
"176","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-23,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Isle_of_Man","Yes",2020-03-21,2020-03-21,309,21,NA,6,61,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMN","GDP per capita, PPP (constant 2011 international $)",NA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,NA,"Isle of Man","Hospital beds (per 1,000 people)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",75441,572,131.9,27.97,5.36,5.93,21000,NA,676,9,0,91,3,11.05,11.19,0.01,0.13,0.86,0.00027836322424146,0.00409591601383863,-8.1865837350634,NA,NA
"177","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-18,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Jersey","Yes",2020-03-20,2020-03-20,284,20,NA,11,56,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WESTERN EUROPE                     ",91084,116,785.2,60.34,2.76,5.24,24800,NA,811.3,0,0,100,3,9.3,9.28,0.05,0.02,0.93,0.000219577532826841,0.00311800096614114,-8.42380516309457,NA,NA
"178","Korea, South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-02-23,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_South_Korea","Yes",NA,NA,NA,NA,NA,35,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-25,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Kosovo","Yes",2020-03-16,2020-03-16,790,22,0,4,63,13,13,NA,NA,NA,NA,NA,9.18032786885246,7.65625,10.8620689655172,3.20581896551724,74.655737704918,77.09375,71.9655172413793,-5.12823275862068,"XKX","GDP per capita, PPP (constant 2011 international $)",10069.6711,"Unemployment, total (% of total labor force) (modeled ILO estimate)",NA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",NA,"Population ages 15-64 (% of total population)",NA,"Population ages 65 and above (% of total population)",NA,9.21728332380881,"Kosovo","Hospital beds (per 1,000 people)",NA,NA,NA,NA,"XKX",-0.3709781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Liberia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"None","","No",2020-03-17,2020-03-17,141,16,0,0,NA,12,12,NA,NA,NA,NA,NA,30.2622950819672,30.4375,30.0689655172414,-0.368534482758619,79.9016393442623,79.15625,80.7241379310345,1.56788793103448,"LBR","GDP per capita, PPP (constant 2011 international $)",1161.177916,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.813999891,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",58.5,"Population ages 15-64 (% of total population)",55.62158161,"Population ages 65 and above (% of total population)",3.2534318,7.05719021371265,"Liberia","Hospital beds (per 1,000 people)",NA,2017,43.93,95,"LBR",-0.9890524,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",3042004,111370,27.3,0.52,0,128.87,1000,57.5,2.3,3.95,2.28,93.77,2,44.77,23.1,0.769,0.054,0.177,5.25969065129434e-06,4.63510238645314e-05,-12.1554383444851,0,NA
"181","Madagascar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-17,"Partial","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_Madagascar","Yes",2020-03-21,2020-03-21,128,0,NA,12,55,8,8,NA,NA,NA,NA,NA,24.3770491803279,23.96875,24.8275862068966,0.858836206896552,83.8196721311475,83.3125,84.3793103448276,1.06681034482759,"MDG","GDP per capita, PPP (constant 2011 international $)",1678.213529,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1.758000016,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",46.2,"Population ages 15-64 (% of total population)",56.34513228,"Population ages 65 and above (% of total population)",2.986717126,7.42548513101711,"Madagascar","Hospital beds (per 1,000 people)",NA,2017,15.85,105,"MDG",-0.8139714,NA,NA,NA,NA,NA,NA,NA,"SUB-SAHARAN AFRICA                 ",18595469,587040,31.7,0.82,0,76.83,800,68.9,3.6,5.07,1.03,93.91,2,41.41,11.11,0.276,0.165,0.559,0,6.88339724047831e-06,NA,NA,NA
"182","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2020-03-11,"Full","https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_the_Maldives","Yes",2020-03-08,2020-03-08,245,0,0,18,49,21,21,NA,NA,NA,NA,NA,28.2950819672131,28,28.6206896551724,0.620689655172413,74.9672131147541,77,72.7241379310345,-4.27586206896552,"MDV","GDP per capita, PPP (constant 2011 international $)",13582.90347,"Unemployment, total (% of total labor force) (modeled ILO estimate)",6.138000011,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",8,"Population ages 15-64 (% of total population)",76.14873879,"Population ages 65 and above (% of total population)",3.703344606,9.51656718311977,"Maldives","Hospital beds (per 1,000 people)",NA,2017,29.4,106,"MDV",-0.5495973,NA,NA,NA,NA,NA,NA,NA,"ASIA (EX. NEAR EAST)         ",359008,300,1196.7,214.67,0,56.52,3900,97.2,90,13.33,16.67,70,2,34.81,7.06,0.2,0.18,0.62,0,0.000682436045993404,NA,0,NA
