Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
Martinique,France,14.6415,-61.0242,14,21,52,37,33,42,31,28,32,42,35,49,42,54,45,50,34,28,41,28,34,30,66,38,21,28,28,17,10,28,12,8,20,27,44,34,22,33,32,50,47,23,36,50,25,72,77,64,42,30,36,34,10,8,18,39,13,20,20,24,46,32,17,25,33,20,28,15,28,38,52,46,26,34,28,28,19,13,8,18,35,26,30,24,40,33,20,19,21,27,24,28,45,43,27,50,56,45,52,39,44,36,46
,France,46.2276,2.2137,63,82,97,90,43,5,97,95,79,79,56,69,83,96,59,18,72,52,75,34,28,36,82,23,72,84,97,98,94,94,92,73,97,75,67,83,54,43,54,82,99,88,69,94,90,46,94,86,50,91,56,70,32,82,27,91,69,94,82,96,89,94,67,95,100,84,89,88,56,100,73,87,43,57,47,98,81,0,26,56,26,64,14,0,9,9,54,63,90,93,6,0,4,33,2,0,57,59,69,0,0,5,52
,Gabon,-0.8037,11.6094,69,90,97,75,79,60,81,63,89,76,66,37,52,66,76,94,96,76,67,78,78,71,61,56,68,47,62,56,93,99,71,54,76,87,69,65,81,66,94,80,64,78,72,35,59,44,80,99,34,78,60,92,92,77,90,25,80,92,90,85,79,92,87,72,97,94,100,72,53,94,86,99,78,61,60,93,97,80,100,100,100,81,85,40,90,96,97,51,34,85,65,88,77,92,99,90,94,86,94,87,57,99,100
,Gambia,13.4432,-15.3101,56,57,86,48,6,11,80,49,78,44,70,44,1,32,62,32,9,20,44,51,89,98,97,76,71,89,74,61,25,53,1,0,44,61,43,39,1,25,6,23,2,0,0,4,23,87,90,76,50,11,46,75,74,85,73,28,3,4,25,50,3,3,1,0,0,1,0,37,68,64,4,0,2,18,34,40,2,4,9,20,28,0,55,91,28,66,59,73,50,39,56,5,12,49,13,0,0,0,0,0,0,19,18
,Georgia,42.3154,43.3569,99,100,39,17,20,18,82,84,98,99,89,96,90,34,48,9,0,53,28,1,70,95,99,76,43,1,3,89,97,88,100,90,78,99,96,89,56,90,100,67,0,0,89,100,90,79,70,0,2,36,82,77,78,100,54,86,30,19,95,89,100,77,34,9,51,94,79,26,1,56,19,74,79,99,100,100,100,100,89,95,92,25,45,56,74,83,36,60,82,100,93,43,92,60,90,51,99,55,11,2,30,97,90
,Germany,51.0,9.0,12,50,97,99,61,61,81,95,98,89,59,96,96,95,59,27,44,83,82,51,35,57,39,26,47,89,94,85,86,95,94,97,83,100,85,25,93,32,56,85,86,45,28,89,92,82,100,85,86,83,89,88,92,100,98,90,95,92,72,96,83,85,68,72,96,100,82,92,67,88,96,68,83,38,83,72,81,23,28,87,71,1,0,0,0,9,3,4,85,36,71,36,19,81,7,0,2,28,5,32,39,65,20
,Ghana,7.9465,-1.0232,13,10,27,17,18,41,8,24,10,70,50,49,51,28,8,0,8,4,14,31,64,42,40,32,37,21,32,48,39,16,56,12,24,17,4,30,27,3,24,27,42,38,44,17,55,3,22,28,13,1,26,25,5,16,48,17,28,65,41,39,8,35,51,87,23,44,51,60,45,85,90,70,34,83,78,76,97,69,83,71,88,89,85,99,91,71,24,16,69,100,78,76,95,44,79,71,45,72,80,81,74,89,57
,Greece,39.0742,21.8243,33,8,17,18,83,61,2,0,1,6,28,72,73,59,63,42,5,28,56,62,12,2,6,23,48,89,89,52,96,49,18,18,49,60,54,86,89,14,10,0,39,80,91,85,100,90,66,10,8,67,84,68,49,10,12,12,78,45,81,25,38,46,86,94,59,75,34,76,99,78,65,6,0,63,79,65,0,7,18,0,13,89,100,63,85,100,97,61,53,28,89,86,49,88,100,100,99,67,51,10,0,7,22
,Guatemala,15.7835,-90.2308,80,24,34,19,91,80,64,68,95,61,56,23,68,68,68,54,57,80,80,66,79,87,56,15,18,34,11,23,27,28,57,27,84,63,11,36,9,6,59,46,33,36,22,20,3,64,33,19,16,28,40,32,32,73,60,9,20,34,92,92,81,41,23,14,9,6,97,95,96,73,48,39,18,7,20,16,11,10,9,9,13,28,18,20,6,6,7,8,18,12,26,9,28,7,3,22,42,22,12,22,28,37,20
,Guinea,9.9456,-9.6966,4,22,43,7,4,69,28,9,25,39,16,28,6,7,20,19,23,24,22,52,77,87,83,62,16,31,67,86,36,35,61,60,49,19,6,21,1,3,1,1,37,39,54,37,5,2,3,10,1,1,11,68,69,25,43,49,23,27,38,20,8,42,36,36,12,19,30,23,56,91,99,56,18,26,93,92,51,37,40,54,69,66,99,89,69,52,89,85,74,63,39,59,32,33,48,37,25,72,16,13,39,46,51
,Guyana,5.0,-58.75,91,68,54,48,67,28,70,61,70,74,59,46,55,63,73,71,80,65,61,67,74,68,57,72,52,86,85,83,74,84,89,89,71,57,67,51,51,55,56,14,44,23,25,81,52,85,43,63,47,76,73,87,80,74,64,76,80,57,65,73,72,72,28,16,11,62,77,59,75,71,70,50,45,81,81,99,73,59,53,73,55,57,54,34,48,64,49,61,77,94,97,92,81,83,86,86,86,87,95,94,97,100,98
,Haiti,18.9712,-72.2852,49,44,32,30,28,20,15,25,28,19,21,11,13,10,15,22,20,18,36,31,28,59,52,71,27,33,40,32,40,50,37,28,27,59,56,56,43,12,16,20,22,26,35,22,25,21,40,40,41,37,28,41,51,41,45,56,39,37,49,27,40,76,57,57,48,27,49,51,65,66,45,46,48,37,26,15,28,15,31,39,49,33,20,45,49,27,41,52,36,40,32,53,56,57,65,54,48,56,50,43,46,39,34
,Holy See,41.9029,12.4534,27,1,52,64,5,0,35,22,4,28,0,1,17,41,7,77,46,80,53,84,60,50,8,38,60,65,20,94,67,34,85,62,82,42,46,20,2,0,16,67,97,62,73,76,35,0,2,81,44,31,1,1,24,42,30,59,50,38,32,64,87,55,74,27,40,59,35,7,81,50,12,23,91,79,22,7,37,18,1,4,54,81,42,27,34,98,81,71,21,46,65,7,26,32,0,13,26,8,3,2,0,0,12
,Honduras,15.2,-86.2419,88,75,57,53,62,92,97,85,82,64,55,41,52,56,59,54,70,64,59,70,86,94,87,60,70,55,37,39,37,46,52,27,54,91,83,49,38,28,39,40,52,51,28,26,49,43,60,54,51,34,49,62,84,78,74,22,35,40,81,100,98,88,50,37,27,25,56,82,85,78,75,80,82,47,49,61,72,57,59,46,37,53,68,59,42,41,39,26,36,27,44,24,45,26,27,26,35,15,31,30,28,39,48
,Hungary,47.1625,19.5033,7,20,4,76,15,11,7,5,93,70,9,31,77,71,18,37,81,85,92,81,69,56,19,3,90,69,61,86,81,66,97,60,70,99,99,68,35,51,7,19,85,62,36,52,77,35,63,98,66,44,33,62,32,100,47,25,93,68,79,65,82,74,100,88,5,92,83,59,4,37,95,34,82,53,27,43,61,15,22,7,79,73,83,84,97,94,35,23,17,81,50,1,14,3,8,0,0,0,0,0,19,34,13
,Iceland,64.9631,-19.0208,84,68,79,84,68,98,91,91,79,85,72,49,68,95,90,76,82,66,96,91,88,91,91,95,96,84,61,45,79,94,96,62,49,80,89,99,74,90,57,61,99,85,76,57,92,72,83,89,93,86,86,90,84,84,97,89,92,89,84,73,97,62,77,53,34,51,71,54,59,84,95,52,85,46,50,79,93,96,55,89,86,78,66,53,69,76,88,55,96,93,100,95,82,74,95,100,85,82,41,56,94,90,53
,India,21.0,78.0,31,55,66,68,1,0,17,70,54,10,1,0,0,21,42,61,47,38,38,15,21,63,68,36,28,0,7,27,7,0,0,53,28,28,67,66,77,56,25,18,28,1,0,0,1,1,0,0,0,23,5,23,28,11,10,0,0,0,0,0,21,37,1,0,0,0,1,10,54,63,55,33,57,31,38,59,20,65,14,62,0,0,14,32,33,79,27,13,26,36,14,3,0,45,38,50,40,67,3,1,6,6,1
,Indonesia,-0.7893,113.9213,97,97,92,88,92,91,91,100,90,99,100,97,66,87,95,86,63,84,91,89,75,45,35,75,72,83,64,86,62,100,94,81,97,100,80,84,90,96,99,99,96,89,89,97,46,91,76,98,95,70,73,68,51,44,63,94,90,90,100,98,100,95,100,88,95,100,93,96,78,95,72,53,74,98,41,55,60,51,80,95,81,92,79,94,50,55,89,100,56,82,83,76,66,59,90,81,98,96,78,73,64,100,77
,Iran,32.0,53.0,76,62,37,66,22,0,0,0,12,30,86,28,89,77,11,44,45,43,5,5,9,55,32,0,5,43,0,0,43,20,0,0,23,0,0,7,0,0,3,16,1,0,10,0,1,57,82,23,57,65,88,0,19,1,96,89,48,6,15,9,10,0,0,5,0,0,42,38,22,0,4,11,56,56,55,37,93,76,20,0,61,46,56,28,38,11,85,87,93,35,2,15,75,32,27,16,22,77,80,99,98,76,39
,Iraq,33.0,44.0,63,68,5,11,4,11,0,32,50,80,14,43,77,1,41,56,56,9,47,27,62,90,34,55,65,0,8,80,64,0,10,40,28,0,28,0,0,0,24,47,39,54,35,28,12,95,82,37,26,98,53,11,38,26,100,89,23,1,69,0,13,0,0,0,0,13,48,2,1,19,62,85,99,69,52,47,23,48,9,31,68,28,4,24,63,19,76,71,37,18,67,42,36,47,20,45,96,99,99,71,0,10,31
,Ireland,53.1424,-7.6921,71,94,42,88,78,65,91,85,83,60,94,64,65,77,28,88,43,51,23,44,91,90,87,82,76,82,48,53,62,96,89,73,79,51,25,57,83,92,70,91,80,69,67,74,71,88,69,67,61,92,71,95,97,91,84,74,52,65,100,73,50,44,46,85,62,61,97,69,84,77,77,66,79,87,54,63,92,94,59,32,92,45,67,76,69,61,66,43,19,66,62,83,94,88,90,84,47,55,42,89,97,55,97
,Israel,31.0,35.0,85,45,30,76,17,0,24,48,61,62,28,72,53,56,31,56,35,86,37,42,53,63,43,61,22,0,66,68,14,2,17,20,22,24,8,0,0,14,33,81,85,34,6,3,61,13,7,0,40,59,35,8,13,10,66,62,28,31,20,17,40,0,0,7,13,30,15,0,48,42,45,76,74,68,31,6,33,51,14,56,35,3,25,45,45,76,23,32,18,35,38,34,39,5,13,77,34,57,53,19,21,27,0
,Italy,43.0,12.0,17,11,86,65,17,0,35,14,0,27,0,0,27,30,10,77,74,89,72,75,55,57,1,44,69,82,48,85,81,38,95,89,96,91,45,10,0,0,20,68,89,28,28,28,28,0,10,66,60,30,7,6,21,34,7,78,62,47,32,70,95,75,56,27,56,42,64,5,92,50,12,30,89,86,12,0,48,36,0,12,23,97,9,34,47,100,95,67,1,37,82,0,0,0,0,0,1,0,0,0,0,0,12
,Jamaica,18.1096,-77.2975,50,49,63,35,37,8,45,56,42,57,37,14,11,22,36,38,37,35,31,30,48,72,71,36,49,65,42,48,51,39,25,12,26,43,66,60,34,31,33,22,40,43,21,22,23,34,23,44,28,28,46,50,39,48,62,62,45,38,44,49,62,56,54,38,21,25,28,31,61,56,43,54,28,24,28,34,24,36,39,44,48,41,47,37,34,39,31,23,39,28,44,46,42,51,66,40,46,53,19,33,17,49,38
,Japan,36.0,138.0,0,1,3,26,38,28,72,86,28,67,18,64,31,59,53,52,92,97,57,18,18,55,92,67,98,85,100,97,60,20,47,7,32,57,3,43,5,51,53,37,35,1,42,56,52,51,84,57,46,13,90,44,80,14,7,93,98,82,42,72,61,73,26,87,51,3,70,88,24,100,30,0,63,85,44,63,2,35,20,40,2,47,19,35,8,38,94,100,100,100,97,100,49,36,33,27,6,41,9,10,26,33,93
,Jordan,31.24,36.51,86,53,47,33,27,0,19,37,75,81,16,62,9,43,43,69,21,73,28,15,59,37,30,57,9,0,62,86,19,0,12,14,33,27,2,0,0,27,47,74,61,55,21,1,59,15,5,0,37,47,32,37,0,12,66,46,2,27,28,3,25,17,0,0,20,41,12,0,60,47,50,100,71,54,15,22,10,52,31,54,28,2,28,30,11,59,48,13,32,23,48,8,39,11,6,90,59,71,67,21,4,22,0
,Kazakhstan,48.0196,66.9237,96,64,98,96,94,93,81,53,73,98,97,11,77,92,92,71,100,91,100,38,84,96,98,99,83,96,90,85,60,76,100,67,74,49,98,100,92,99,100,93,49,0,65,93,92,100,89,64,25,80,53,100,100,95,78,96,96,91,6,64,100,85,2,22,82,22,0,3,40,91,97,28,51,24,83,99,72,48,32,28,98,30,51,6,0,0,0,39,15,0,23,97,50,79,64,52,68,78,43,45,80,95,65
,Kenya,-0.0236,37.9062,64,80,89,56,77,66,73,73,71,11,24,19,89,56,52,68,85,79,57,32,24,73,96,100,96,100,99,88,83,53,54,89,81,54,65,44,74,42,38,38,59,24,62,41,55,59,55,28,24,50,60,61,59,52,67,97,63,94,17,39,63,97,97,86,98,81,40,90,87,89,78,80,81,99,96,99,91,100,99,71,62,56,88,60,61,67,95,98,86,50,82,56,34,91,48,57,44,62,34,56,98,28,95
,"Korea, South",36.0,128.0,13,28,10,35,22,92,99,87,60,30,65,64,56,68,11,88,90,46,71,52,14,95,97,79,99,100,100,99,96,69,75,15,72,34,0,6,33,80,38,1,6,31,98,55,49,83,99,81,19,70,42,64,36,3,25,100,82,71,88,72,53,32,68,53,14,19,93,1,85,98,3,15,75,30,15,5,16,0,10,1,20,14,0,1,28,100,80,81,44,69,46,68,41,25,3,0,31,31,0,15,95,98,74
,Kuwait,29.5,47.75,95,72,97,96,28,0,0,26,2,24,26,0,24,28,4,1,51,98,22,5,57,26,5,0,32,3,0,22,74,0,0,25,0,0,5,10,25,1,24,44,20,0,9,0,3,44,59,79,83,93,52,0,0,42,97,100,15,0,4,0,0,0,0,0,0,0,6,23,0,31,13,67,74,93,25,0,6,63,0,55,20,51,5,27,45,56,36,73,2,1,5,30,9,16,25,23,44,34,45,44,19,0,0
,Kyrgyzstan,41.2044,74.7661,68,53,100,89,38,99,77,80,70,98,99,100,100,76,74,76,76,5,30,89,77,88,49,64,55,76,37,30,0,9,10,50,90,90,92,54,74,16,11,47,85,85,45,96,42,63,67,96,100,57,3,12,68,71,98,74,56,97,99,66,1,23,47,56,87,81,78,95,65,83,100,46,19,53,3,56,56,64,31,16,95,55,95,100,99,85,62,97,6,65,65,99,100,28,34,54,45,18,57,86,42,89,73
,Latvia,56.8796,24.6032,66,74,50,95,74,99,100,96,51,100,64,100,80,79,99,85,60,85,83,64,94,79,73,100,70,78,100,98,100,100,95,100,96,78,51,75,55,19,93,72,93,98,94,83,61,68,100,93,99,99,77,83,88,93,34,79,81,81,92,71,87,79,100,100,84,26,100,73,37,60,98,86,98,79,15,97,64,90,50,25,36,12,2,21,4,0,20,61,76,30,74,99,99,69,33,26,42,17,27,85,34,26,98
,Lebanon,33.8547,35.8623,63,95,72,86,94,43,43,99,91,56,23,96,52,18,76,76,75,81,90,82,80,27,60,63,5,3,64,48,60,69,70,66,10,75,54,39,7,90,98,68,66,51,93,65,80,86,72,26,30,83,61,56,87,62,25,26,20,48,60,52,64,32,1,28,80,99,44,1,72,59,27,84,83,82,51,61,53,95,91,94,82,9,28,7,16,51,42,50,73,80,68,61,45,54,28,90,79,54,36,31,80,63,3
,Liberia,6.4281,-9.4295,36,15,32,8,1,18,12,27,52,34,51,52,34,50,43,28,37,39,53,76,89,94,85,65,20,56,45,73,36,83,64,16,41,13,34,28,55,52,47,30,45,90,84,18,9,5,19,32,9,41,56,67,88,51,91,62,57,36,59,52,39,57,64,71,65,45,71,64,75,95,82,83,49,62,90,91,86,95,94,73,87,90,99,95,67,68,99,93,66,88,82,78,96,73,83,85,73,82,64,75,50,61,63
,Liechtenstein,47.14,9.55,1,4,73,99,17,2,45,67,79,35,61,37,56,49,27,32,44,86,89,34,6,20,3,25,56,86,90,99,100,79,83,55,96,99,99,80,32,0,51,62,94,96,94,86,88,63,94,89,78,96,73,78,47,87,68,76,78,86,67,97,84,75,99,89,100,99,84,63,96,95,78,40,91,92,31,20,39,11,0,22,65,79,2,0,17,36,56,71,76,99,16,3,7,66,8,0,0,13,5,39,1,4,41
,Lithuania,55.1694,23.8813,45,80,33,67,16,93,88,81,77,100,97,97,99,83,99,79,34,88,81,93,100,70,59,100,66,67,100,83,100,94,99,100,91,45,95,48,69,7,88,36,92,97,100,68,81,63,95,78,47,86,76,80,86,76,32,90,57,96,90,92,99,86,96,100,68,46,99,89,63,67,92,66,92,64,6,95,67,91,83,56,46,9,2,4,1,1,48,20,95,26,52,99,99,74,37,32,1,3,24,79,28,15,77
,Luxembourg,49.8153,6.1296,11,79,100,80,52,33,87,99,97,78,62,83,98,98,65,44,91,79,70,30,0,18,21,19,60,42,96,91,78,94,93,94,82,99,90,35,40,0,91,89,86,76,86,79,87,79,98,79,88,83,100,72,73,100,100,89,79,88,61,97,84,94,76,89,100,96,69,99,80,98,99,83,51,87,99,60,71,36,39,46,94,5,0,1,0,11,11,6,66,8,49,0,0,44,31,0,1,62,13,76,16,24,56
,Madagascar,-18.7669,46.8691,89,97,99,96,46,72,96,97,80,63,32,86,99,85,88,82,100,99,98,100,100,100,97,93,93,87,77,38,49,80,64,43,40,47,78,50,21,43,17,25,46,9,20,67,93,97,98,98,78,90,100,97,97,97,97,81,100,100,34,16,18,40,34,70,78,77,75,96,59,24,12,32,61,100,99,28,19,51,26,14,34,50,28,17,14,46,35,100,56,13,43,17,13,65,60,74,53,46,31,12,43,5,53
,Malaysia,2.5,112.5,97,100,98,97,100,91,96,95,91,97,100,100,99,97,83,93,94,89,81,94,69,59,61,79,76,86,74,70,66,91,92,52,100,99,100,92,96,88,99,100,100,93,85,99,91,93,80,95,97,82,56,75,66,53,81,87,100,100,99,99,100,98,98,100,100,100,95,90,93,100,87,77,68,59,66,82,71,57,93,100,90,91,96,84,77,57,86,91,73,92,100,68,76,79,73,93,91,96,64,70,74,97,54
,Maldives,3.2028,73.2207,33,32,79,86,22,49,71,72,60,43,40,66,90,69,40,59,35,84,73,75,48,72,67,97,82,96,90,21,47,41,62,51,89,16,3,32,37,48,42,34,36,37,69,46,75,26,25,26,59,23,15,28,98,89,70,57,77,93,91,76,15,50,54,74,81,53,14,25,51,46,67,41,31,26,36,34,30,49,57,82,53,48,41,25,39,51,18,11,25,44,56,65,40,46,65,69,25,71,70,42,26,23,38
,Malta,35.9375,14.3754,4,5,3,56,50,10,14,84,14,10,63,68,65,37,24,21,26,56,65,71,80,72,59,72,88,74,9,51,22,2,82,84,22,31,18,8,12,1,3,8,5,33,20,75,40,0,9,5,47,14,3,4,22,9,3,4,76,40,7,12,24,65,72,65,5,56,68,21,30,89,22,0,24,61,5,52,20,73,24,2,65,66,36,75,88,45,40,47,48,93,16,56,94,99,59,1,35,30,19,20,5,54,3
,Mauritania,21.0079,10.9408,9,0,7,0,8,1,9,45,27,46,82,85,54,8,2,23,85,20,0,0,0,8,10,9,55,54,60,86,57,0,1,9,0,0,0,0,1,1,0,7,0,69,85,39,67,18,76,21,11,9,9,85,90,53,0,0,57,42,24,10,0,0,0,0,0,0,0,0,27,19,18,18,9,1,0,73,30,33,5,12,45,60,6,85,71,38,16,42,89,60,34,10,51,56,20,0,0,0,77,74,73,91,4
,Mauritius,-20.2,57.5,51,71,100,98,100,96,82,81,80,41,18,7,43,56,54,60,77,85,94,91,100,100,92,99,92,52,31,42,37,28,23,26,11,43,27,20,15,6,13,7,45,56,64,43,82,67,48,51,18,5,11,24,32,75,30,76,100,100,93,72,84,100,100,79,56,62,91,69,86,87,95,84,97,59,87,99,88,14,8,40,17,55,65,88,52,16,50,66,40,34,32,20,21,32,44,39,27,27,37,30,6,52,13
,Mexico,23.6345,-102.5528,57,92,46,0,3,6,33,36,34,62,56,11,57,75,56,92,55,89,62,77,41,41,45,35,19,84,70,4,0,5,80,46,75,96,86,63,41,6,11,18,51,59,63,85,1,15,46,13,73,18,2,6,45,46,7,18,52,13,3,0,1,6,33,63,52,78,84,70,94,67,59,53,84,41,26,30,62,15,15,9,42,41,21,19,1,2,1,25,41,16,39,56,49,1,1,14,33,27,28,31,14,61,67
,Moldova,47.4116,28.3699,77,69,38,33,94,79,0,6,77,81,66,32,32,55,70,57,48,52,53,86,74,46,70,9,17,13,48,51,73,51,87,92,59,81,59,100,80,56,41,28,39,72,61,28,66,93,21,35,66,49,97,85,56,90,88,52,60,85,64,53,78,91,71,65,82,78,59,98,99,96,70,25,38,40,19,2,87,14,21,70,87,97,96,41,59,16,32,91,48,36,68,10,38,5,55,2,0,0,0,0,19,18,46
,Monaco,43.7333,7.4167,11,51,100,17,1,18,72,7,12,38,5,3,71,73,87,70,49,40,85,95,96,77,46,86,70,90,61,77,66,74,12,36,44,81,15,0,67,8,86,61,44,6,52,27,0,10,54,81,36,20,15,43,34,30,3,43,1,41,9,95,84,80,57,64,69,37,7,32,56,62,39,84,61,53,40,38,60,0,8,21,38,71,56,61,60,57,100,36,14,83,98,16,0,4,9,2,7,1,0,0,0,0,10
,Mongolia,46.8625,103.8467,7,23,0,37,38,48,9,53,1,42,94,3,21,7,21,36,68,23,16,56,47,28,12,17,0,0,0,11,4,21,18,46,20,5,0,31,9,0,6,16,47,26,97,96,45,17,0,42,92,61,92,0,30,95,100,76,62,51,62,89,54,57,1,37,55,11,85,82,17,42,91,18,13,0,22,18,61,56,65,54,2,8,16,63,55,5,0,0,15,97,6,0,0,0,0,50,27,18,80,43,0,2,70
,Montenegro,42.5,19.3,11,1,9,54,39,1,0,0,5,1,82,19,7,13,0,3,2,59,72,14,4,28,1,22,93,100,77,81,91,11,28,5,41,89,96,90,74,43,1,2,67,93,45,21,79,3,31,22,32,44,60,8,6,56,10,48,94,67,61,40,82,80,97,93,38,92,70,100,54,28,62,12,25,78,82,1,2,23,10,9,27,96,82,78,61,83,100,99,38,20,93,96,11,53,85,85,19,1,2,2,0,16,1
,Morocco,31.7917,-7.0926,0,2,56,47,7,55,11,0,15,5,31,0,13,86,14,3,4,0,47,83,20,21,53,19,45,7,6,8,35,56,19,25,5,0,0,9,28,21,22,38,8,6,24,80,62,89,39,0,15,47,32,5,0,0,74,18,1,0,16,49,32,42,34,0,39,51,0,8,0,0,0,46,71,75,97,95,56,36,48,82,91,14,51,98,14,14,48,89,56,16,38,54,54,75,90,56,63,36,72,65,44,73,95
,Namibia,-22.9576,18.4904,97,69,68,60,93,96,88,49,10,18,87,61,30,32,25,22,14,30,14,20,4,24,47,56,23,6,27,0,0,24,15,14,6,49,53,72,28,61,11,12,14,28,57,62,67,75,93,84,99,89,93,92,99,97,63,65,57,72,91,100,99,77,43,23,31,13,22,0,0,1,11,50,35,8,5,31,56,69,40,66,70,33,38,24,1,1,18,57,48,73,93,17,23,11,16,40,37,0,10,42,54,5,21
,Nepal,28.1667,84.25,98,84,80,42,30,55,68,88,74,20,8,13,5,15,21,90,93,20,13,26,71,14,48,48,38,34,34,1,31,13,3,22,5,6,7,5,17,1,24,2,1,0,33,28,1,1,36,34,11,63,91,80,28,24,19,80,93,22,36,31,68,23,34,72,23,79,77,0,0,23,14,0,71,61,28,16,11,26,55,43,53,84,28,27,42,28,54,44,1,0,3,54,22,11,8,11,15,13,69,20,15,10,4
Aruba,Netherlands,12.5186,-70.0358,56,27,31,37,11,24,32,20,25,31,41,18,26,40,33,36,25,38,37,38,37,52,57,27,24,24,38,21,24,22,17,24,31,41,49,32,30,34,25,8,20,14,11,19,22,9,9,17,37,34,21,31,22,28,35,25,24,20,26,37,38,26,18,35,30,28,28,38,35,22,50,47,35,23,22,19,45,27,20,26,34,31,23,31,41,37,28,18,25,28,43,28,37,34,32,46,47,63,47,53,54,69,52
Curacao,Netherlands,12.1696,-68.99,57,52,27,43,11,28,34,26,28,33,49,25,34,47,43,27,23,35,48,39,35,55,57,27,26,22,27,31,19,16,12,25,37,34,47,40,24,37,21,14,15,21,11,23,26,8,6,12,44,30,19,34,24,40,39,28,28,25,28,38,37,32,23,40,27,32,34,33,41,25,52,41,31,23,20,21,54,20,17,27,34,32,18,38,33,21,34,22,30,37,47,40,47,38,36,63,57,63,62,60,64,63,60
Sint Maarten,Netherlands,18.0425,-63.0548,28,26,19,20,41,32,21,39,35,40,25,28,38,40,47,49,21,25,39,61,60,30,45,34,25,18,28,22,54,24,13,13,17,10,10,23,38,21,37,26,32,16,39,30,35,26,30,36,28,28,28,11,23,15,4,4,17,33,24,14,18,6,11,12,15,14,22,19,3,32,38,30,22,15,7,21,40,14,14,23,60,46,42,45,41,16,11,12,11,31,44,44,28,15,10,10,17,43,56,49,24,12,47
,Netherlands,52.1326,5.2913,3,54,90,80,71,67,71,98,94,76,73,97,71,99,81,45,84,54,31,56,50,90,77,44,67,31,100,96,83,98,100,99,94,96,68,17,41,2,88,88,94,79,74,85,55,99,100,49,65,85,100,66,100,94,95,59,88,77,64,94,90,80,26,57,100,93,35,98,50,99,85,56,66,81,99,70,66,80,81,90,3,0,0,28,34,32,0,8,41,45,0,46,56,68,18,1,16,41,57,21,73,72,31
,New Zealand,-40.9006,174.886,36,86,37,38,86,36,37,88,44,63,99,75,88,13,39,36,4,19,35,27,18,89,89,68,79,53,88,88,89,68,64,42,87,66,67,23,23,11,56,17,22,41,51,92,93,98,61,99,97,77,70,88,77,50,23,6,46,51,56,68,35,99,68,75,2,4,57,66,97,46,73,22,0,0,8,74,92,27,86,32,91,64,88,61,13,86,56,99,87,52,73,33,9,34,26,24,59,89,82,55,43,14,83
,Nicaragua,12.8654,-85.2072,47,62,56,75,40,44,53,54,35,55,54,49,55,62,57,47,63,76,44,38,45,38,33,44,46,33,12,18,27,36,38,33,30,38,59,67,65,43,46,40,41,60,48,43,57,55,45,30,32,56,50,28,50,42,42,14,60,33,35,34,51,37,60,31,46,26,44,22,33,62,53,45,31,19,40,47,43,36,56,49,43,37,49,47,41,56,45,67,64,54,48,43,19,7,28,25,37,50,49,45,59,61,56
,Niger,17.6078,8.0817,36,0,0,0,9,28,18,30,18,90,30,13,61,20,0,26,42,9,4,2,5,5,55,28,32,42,55,64,85,2,22,2,0,0,1,19,19,0,0,0,3,55,100,71,52,12,10,12,0,0,2,48,69,54,25,7,24,8,27,1,8,40,0,0,0,0,0,5,14,73,61,51,7,0,18,59,44,1,2,14,59,32,14,47,32,10,37,42,56,47,64,37,30,26,0,14,0,11,57,75,80,86,5
,Nigeria,9.082,8.6753,12,16,26,27,23,60,18,24,5,40,8,31,17,0,0,13,8,38,3,11,27,28,42,26,38,48,4,17,57,34,33,14,19,8,43,28,28,1,1,36,10,22,35,28,0,11,40,51,44,75,15,25,0,4,42,32,33,37,62,76,74,42,69,59,39,16,88,38,46,35,80,79,52,72,38,41,88,68,67,77,71,35,75,92,91,90,52,50,62,84,90,90,100,79,97,83,79,90,73,62,96,99,92
,North Macedonia,41.6086,21.7453,17,2,1,41,90,37,1,0,11,6,65,99,62,48,46,36,16,50,86,24,2,28,2,1,18,97,96,50,89,49,38,6,20,67,56,99,73,24,19,3,37,15,49,22,91,33,0,26,31,46,96,43,38,42,17,40,63,36,75,21,43,65,99,99,60,78,95,86,99,82,28,7,2,68,100,60,0,9,6,8,18,89,100,100,100,100,100,100,55,1,67,100,60,50,100,97,53,11,0,0,0,11,38
