Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
,Egypt,26.0,30.0,0,-1,2,-1,0,0,0,0,0,2,3,0,1,-3,0,1,6,3,2,1,2,1,1,1,-2,-4,-7,-6,0,0,0,2,0,0,4,2,-2,-1,-1,0,0,0,0,0,0,0,3,6,5,3,0,0,0,0,3,2,0,-2,-7,0,0,-1,-5,-12,-17,-1,2,-4,-8,-1,2,5,4,3,8,3,2,0,-2,-1,-2,-6,-9,0,0,-9,-4,4,-6,-11,-11,-5,-3,-5,-12,-9,1,2,-1,0,0,-5,-5
,El Salvador,13.7942,-88.8965,18,16,17,17,17,13,14,15,14,14,14,16,15,14,14,13,15,15,16,15,14,13,13,15,16,15,16,17,17,16,17,17,17,15,14,16,17,17,17,17,14,14,15,13,14,13,14,12,13,13,15,15,13,12,14,15,17,17,15,12,11,13,16,16,15,15,14,13,13,14,15,13,12,16,18,15,15,15,16,15,16,16,16,13,16,16,17,17,17,18,17,17,19,19,19,20,21,20,17,18,19,19,19
,Equatorial Guinea,1.5,10.0,22,22,21,21,22,22,22,21,22,20,20,20,21,22,22,22,21,21,21,22,22,21,21,21,20,19,22,22,22,22,22,22,22,22,20,21,21,22,22,22,21,21,22,21,21,21,22,22,21,21,22,22,22,22,22,22,22,21,22,22,22,22,22,22,22,22,21,21,21,22,23,22,22,22,23,22,22,22,22,21,20,21,22,22,21,21,21,23,23,22,22,22,22,23,21,21,22,22,22,21,22,21,20
,Eritrea,15.1794,39.7823,22,22,22,22,22,21,22,22,22,21,18,16,16,17,18,19,16,18,19,20,18,18,17,17,16,16,16,18,20,21,21,22,21,21,22,21,21,21,21,21,18,16,15,18,19,16,16,18,22,22,21,18,19,21,21,21,18,18,20,21,21,19,21,22,21,18,17,21,21,21,20,15,13,21,18,17,20,22,20,19,19,20,19,18,10,11,15,16,21,17,19,21,23,24,23,22,17,15,15,21,23,20,19
,Estonia,58.5953,25.0136,0,0,1,0,-4,0,2,2,0,1,-4,3,0,0,4,3,1,0,2,0,2,-1,-1,2,0,1,3,0,0,0,0,1,3,0,-6,-4,-6,-7,0,0,2,1,1,1,-1,0,1,3,2,2,0,0,1,1,-1,-2,0,-3,-4,-4,0,0,0,1,1,0,0,-1,0,1,2,2,0,-6,-4,0,-1,3,0,0,-7,-8,-6,-2,-2,-2,-3,-1,-7,-7,-9,0,2,1,-2,-3,1,1,1,1,-1,-2,1
,Eswatini,-26.5225,31.4659,19,20,20,19,20,20,17,17,21,20,18,19,19,19,18,19,19,21,19,16,15,17,19,18,19,18,16,16,17,19,16,17,18,16,17,19,20,20,21,21,20,18,16,17,18,18,18,18,19,20,21,22,21,17,14,15,15,17,19,15,15,16,16,15,15,15,16,16,16,16,18,18,19,19,20,19,14,16,17,17,18,18,18,17,18,15,14,16,15,17,17,16,12,14,17,15,11,13,12,15,15,15,10
,Ethiopia,9.145,40.4897,12,14,11,11,11,13,14,11,11,10,13,15,15,13,11,8,0,0,3,7,8,10,12,15,16,16,15,15,13,13,12,13,13,13,12,10,12,10,8,4,7,13,16,14,10,10,9,11,13,13,9,13,14,12,8,6,10,14,2,1,2,3,6,8,7,8,9,10,9,13,14,12,10,14,14,18,17,16,15,16,16,16,17,16,17,12,8,10,13,12,15,17,17,16,16,13,9,6,9,11,13,15,17
,Fiji,-17.7134,178.065,21,18,19,19,20,21,22,23,22,22,21,22,22,23,23,23,23,23,22,21,20,18,19,20,20,20,22,21,22,23,22,22,24,21,21,22,23,23,23,23,23,23,24,24,23,21,20,20,21,19,18,19,20,21,19,20,23,23,22,23,22,22,21,19,22,22,22,22,23,23,23,22,22,23,23,23,23,22,23,22,22,22,22,21,22,23,22,23,22,22,22,22,22,22,22,22,22,22,23,22,22,20,21
,Finland,64.0,26.0,-2,0,0,-3,-8,-3,0,1,-2,-4,-4,0,-3,-2,0,0,0,0,-2,-1,-1,-5,-5,-2,-5,-9,-13,-9,-6,-6,-8,-7,-3,-7,-11,-8,-10,-9,-3,-1,1,0,0,0,-4,-3,0,0,0,-3,-10,-1,1,0,-3,-6,-10,-11,-13,-12,-7,-9,-9,-8,-1,-4,-3,-3,1,1,0,0,-4,-11,-5,-3,-5,-1,-2,-9,-9,-11,-4,-3,0,-1,0,-4,-10,-10,-6,-4,-5,-2,-4,-7,-5,0,0,0,-5,-5,-3
French Guiana,France,3.9339,-53.1258,19,18,18,19,21,21,20,21,21,20,19,18,19,21,22,22,22,22,21,20,21,19,17,17,19,22,22,22,22,21,22,22,19,18,20,19,19,18,18,20,19,21,22,20,20,19,21,22,20,20,19,18,19,22,23,22,20,17,17,18,18,20,20,21,20,19,18,20,18,18,18,17,17,19,18,18,19,19,22,20,19,20,20,20,22,22,22,22,22,22,22,22,22,22,22,23,22,23,24,23,22,23,22
French Polynesia,France,-17.6797,149.4068,22,23,24,23,23,23,23,23,23,24,24,22,23,24,23,22,23,24,24,25,24,23,23,24,24,23,23,24,24,24,23,23,24,24,24,24,23,23,23,23,23,24,25,26,26,26,26,24,24,24,23,23,24,24,24,23,23,24,24,24,23,23,23,22,22,23,24,23,23,23,24,25,25,23,21,21,22,21,21,22,22,22,23,22,22,23,22,23,23,22,21,21,21,21,20,21,21,20,21,22,21,21,20
Guadeloupe,France,16.25,-61.5833,22,21,22,21,22,22,21,21,21,21,20,21,20,20,21,21,20,21,21,20,20,21,21,21,22,21,21,20,21,21,21,21,21,21,20,20,21,21,21,21,21,20,21,21,20,21,21,21,21,21,20,20,20,20,20,22,22,21,20,20,21,20,20,20,21,20,20,21,19,19,20,20,21,20,20,21,19,20,21,21,21,21,22,22,21,20,20,21,21,21,20,20,20,20,22,22,23,23,22,22,22,22,22
Mayotte,France,-12.8275,45.1662,24,24,23,23,22,23,23,23,22,22,22,22,23,23,23,23,23,24,24,24,24,24,23,23,23,22,22,23,23,24,23,23,23,23,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,23,23,22,23,23,23,23,23,23,23,24,24,24,24,23,22,21,21,20,22,22,22,22,22,22,22,23,23,23,22,22,21,20,21,22,22,22,22,22,23,23,23
New Caledonia,France,-20.9043,165.618,20,19,19,20,20,21,21,20,21,22,22,22,22,22,23,22,22,22,21,20,19,19,21,21,21,22,22,22,21,20,21,23,23,23,22,22,23,23,24,24,24,24,25,25,24,24,22,22,23,22,21,21,21,22,21,21,22,22,23,24,24,24,23,22,23,23,23,23,22,22,23,23,23,24,24,23,22,21,21,20,20,20,21,20,20,21,21,20,21,20,20,21,22,23,23,23,22,21,21,20,19,18,19
Reunion,France,-21.1351,55.2471,23,23,22,22,22,23,23,23,21,20,21,23,22,22,23,23,23,23,23,24,23,24,24,24,23,21,19,18,18,20,21,22,22,23,22,22,22,21,21,21,22,24,24,22,22,23,23,21,22,21,21,21,21,20,20,22,23,24,23,23,23,24,25,25,25,25,23,23,23,23,24,25,24,24,22,22,23,22,19,17,19,21,22,23,23,22,22,22,22,23,24,23,22,22,22,21,21,20,21,20,21,20,21
Saint Barthelemy,France,17.9,-62.8333,22,22,22,21,21,20,21,21,22,22,21,21,21,20,21,21,21,20,21,21,21,21,20,22,22,21,21,21,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,20,21,21,21,21,21,20,20,20,20,19,19,21,21,20,21,21,20,20,20,21,20,20,21,19,19,20,20,21,21,20,19,20,20,21,20,20,20,21,20,21,19,20,21,21,21,20,19,19,20,20,19,21,23,23,22,22,22,22
St Martin,France,18.0708,-63.0501,22,22,22,21,21,20,20,21,21,21,20,20,21,20,20,20,20,20,20,20,21,20,20,21,21,21,21,21,21,20,21,21,21,20,20,20,21,21,21,20,21,21,20,20,20,20,21,20,21,20,20,19,19,20,19,19,20,20,19,20,21,20,19,19,20,20,20,20,18,19,19,20,20,20,20,19,20,20,20,20,20,20,20,20,20,19,20,20,20,20,19,18,19,19,20,19,20,22,22,22,21,22,22
Martinique,France,14.6415,-61.0242,22,21,22,22,21,22,21,21,21,21,21,22,21,21,21,21,21,21,22,20,21,21,22,22,22,22,20,21,21,22,22,21,22,21,21,21,21,21,21,22,21,21,21,21,21,21,21,21,22,21,21,20,20,20,22,22,21,22,20,20,21,20,20,21,21,20,20,20,20,19,21,21,21,21,21,20,20,20,21,21,21,21,22,21,21,21,20,21,21,21,20,19,20,21,22,23,23,23,22,22,22,22,22
,France,46.2276,2.2137,0,2,3,1,-1,-1,4,6,4,3,-1,-2,1,-2,3,3,3,0,-1,-4,-6,-5,-3,1,2,3,4,4,4,6,9,8,10,8,3,0,-5,0,2,4,6,4,1,3,3,0,3,5,2,4,3,0,0,2,3,4,0,3,2,4,4,4,2,2,7,2,2,3,3,6,8,7,0,1,1,5,6,5,6,5,6,5,4,-3,-4,-5,-2,0,0,-2,-8,-4,-3,0,0,-1,-2,2,2,2,1,1,2
,Gabon,-0.8037,11.6094,20,21,21,21,21,21,21,21,21,19,19,20,20,21,22,22,21,21,20,21,22,21,21,21,20,20,20,21,22,21,21,21,21,20,20,20,21,21,22,21,21,21,20,20,20,20,22,21,21,21,20,22,22,22,22,21,22,21,22,22,21,21,21,22,21,22,21,20,21,22,22,21,21,22,22,22,21,22,22,21,20,20,22,21,21,21,20,21,22,21,21,21,21,22,21,21,22,22,22,21,22,22,20
,Gambia,13.4432,-15.3101,-13,-13,-12,-13,-13,-11,-11,-10,-12,-12,-9,-10,-11,-7,-12,-18,-19,-13,-10,-5,-4,-3,0,4,-1,-7,-11,-8,-3,-14,-13,-14,7,9,-5,-19,-19,-17,-18,-14,-13,-11,-1,-3,-12,-9,-11,-9,-15,-8,-7,-9,0,6,0,-4,-11,-10,-12,-16,-20,-19,-17,-15,-15,-9,-3,5,1,0,0,-12,-11,-10,-3,-3,0,4,4,0,-1,-1,3,5,-2,0,8,5,3,3,2,0,3,5,1,2,0,0,8,2,8,12,11
,Georgia,42.3154,43.3569,2,1,-4,-4,-3,-4,-3,-1,0,0,-1,-1,0,-4,-2,-4,-4,-4,-5,-6,-3,-1,-1,-5,-8,-7,-4,-4,0,1,1,0,-2,1,1,-2,2,1,-2,-11,-13,-12,-7,-1,-2,-8,-6,-3,-2,0,1,2,3,3,1,1,-3,-2,1,2,3,2,0,0,0,1,2,0,-1,-4,1,7,4,7,6,1,0,0,2,3,2,2,1,4,5,3,0,0,5,5,4,3,4,3,5,4,7,0,-3,-1,2,4,3
,Germany,51.0,9.0,-4,-4,1,1,0,-1,0,2,6,5,0,0,2,2,4,4,2,1,0,-1,-4,-5,-2,-5,-5,-1,2,1,0,2,7,7,5,5,1,-1,-1,-2,-2,2,3,0,0,0,2,2,5,3,2,1,2,0,1,6,2,4,0,0,0,4,2,2,1,0,1,3,1,2,3,4,9,4,1,1,1,3,4,4,4,5,0,-5,-9,-8,-8,-4,0,1,-1,-5,-2,-4,-1,2,0,0,2,7,5,5,4,0,3
,Ghana,7.9465,-1.0232,-6,-9,-11,-9,-2,1,5,7,6,10,18,17,12,0,-3,0,3,6,2,8,15,14,7,-3,-9,-7,-5,5,-2,-13,3,-1,-9,-15,-14,-5,-1,-8,-9,1,13,2,-10,-8,-6,-9,-9,7,16,15,16,14,12,14,6,-5,0,13,11,6,6,19,20,20,18,18,19,18,21,20,20,17,20,21,19,18,19,20,21,22,21,21,21,21,21,20,21,21,22,22,22,22,21,21,21,20,20,21,22,22,22,21,21
,Greece,39.0742,21.8243,-9,-7,-13,-11,-2,-6,-10,-15,-17,-14,-5,0,2,1,0,-2,-1,-2,-2,-1,-8,-15,-12,-1,2,3,5,3,5,2,0,3,3,3,4,1,-2,-8,-5,-4,0,5,6,4,5,4,2,0,-3,1,3,0,-2,-7,-2,1,5,2,1,-6,-2,5,2,4,1,3,5,5,4,3,2,2,2,5,6,0,-6,-5,-3,-4,0,4,5,2,3,3,3,3,5,4,3,5,1,3,3,4,2,0,-3,-3,-3,0,3
,Guatemala,15.7835,-90.2308,20,18,18,19,19,15,16,17,18,18,20,20,20,20,20,19,18,20,20,19,18,17,16,16,17,18,17,18,19,20,20,21,21,17,16,19,19,19,21,20,17,18,19,19,19,20,19,18,17,18,19,19,19,20,19,18,19,21,17,16,16,17,19,20,19,20,19,17,18,19,19,18,18,18,18,18,18,18,19,18,19,19,19,18,18,18,18,19,20,19,20,20,20,18,17,18,20,20,19,19,19,19,19
,Guinea,9.9456,-9.6966,-8,-7,-7,-9,-10,-6,-1,2,5,1,-2,1,-2,-4,-1,0,-1,-1,-3,0,9,13,6,-4,-10,-9,-9,-8,-10,-14,-12,-10,-3,-10,-14,-13,-12,-11,-13,-13,-7,0,-10,-8,-12,-13,-10,-7,0,4,9,14,14,8,3,-1,-7,0,2,1,-4,1,-2,0,1,5,7,12,16,14,10,0,-2,-5,0,4,12,14,12,10,15,18,19,18,17,19,20,19,20,15,12,14,15,14,16,17,19,20,18,18,19,20,20
,Guyana,5.0,-58.75,21,19,18,19,19,17,17,20,21,20,19,20,19,19,21,22,21,22,21,20,20,21,20,19,18,20,21,22,21,22,21,22,20,18,19,19,19,19,18,17,19,18,20,20,20,18,18,19,20,19,19,18,19,18,21,21,20,18,18,19,19,18,18,16,17,20,19,18,19,18,18,19,19,20,21,21,21,21,21,21,21,21,20,20,21,20,20,20,22,22,22,21,20,21,22,21,22,23,23,22,22,22,20
,Haiti,18.9712,-72.2852,21,20,18,18,18,18,16,17,18,17,16,15,16,16,16,16,17,14,16,17,16,18,19,19,16,17,17,17,17,17,18,17,17,19,19,19,18,16,15,16,17,17,17,16,16,15,18,18,19,18,18,17,19,19,19,18,18,18,20,18,19,19,19,20,19,17,18,20,19,17,18,18,19,18,18,16,15,15,17,18,18,16,14,18,19,17,18,18,17,18,18,19,19,20,20,19,19,20,20,19,20,20,18
,Holy See,41.9029,12.4534,-2,0,0,4,0,-3,-5,0,0,2,2,2,2,3,1,1,2,6,5,1,1,3,3,4,9,6,5,9,7,4,7,9,10,9,6,-5,-9,-7,-3,3,9,9,5,5,7,1,3,4,6,7,1,2,3,6,8,9,6,0,1,2,9,10,6,4,2,8,6,2,2,2,4,7,8,9,7,4,5,6,5,5,5,7,-2,-7,-4,5,7,8,8,8,6,-3,0,2,0,0,2,4,5,6,6,6,7
,Honduras,15.2,-86.2419,18,17,15,16,16,18,17,17,17,17,18,18,17,17,18,17,18,18,18,17,18,17,15,16,17,15,14,15,16,18,18,15,17,18,18,16,16,15,16,17,16,16,16,15,15,16,17,15,16,16,17,17,17,17,16,13,15,16,18,17,17,17,18,16,15,15,17,17,18,19,19,17,17,16,16,16,17,16,17,16,15,17,18,17,16,16,16,15,15,14,16,16,18,16,17,17,16,15,16,16,15,15,14
,Hungary,47.1625,19.5033,-2,-4,-5,-1,-3,-7,-7,-7,-3,-5,-2,-3,-3,-3,-4,-3,-3,-4,-2,-1,-2,-5,-4,-6,-5,-3,-2,0,0,0,3,5,6,5,3,-2,-5,0,-10,-7,3,1,-1,0,3,1,1,2,2,0,0,-1,-1,2,0,2,4,0,0,-2,2,6,7,3,0,2,2,1,-1,0,4,6,4,0,-7,-4,-2,2,3,2,2,-7,-3,-5,-4,-1,1,1,1,0,-7,-11,-7,-2,0,-1,-2,-4,-4,-4,1,0,1
,Iceland,64.9631,-19.0208,-3,-13,-17,-8,-3,-3,-7,-9,-9,-5,-7,-17,-11,-5,-5,-6,-8,-9,-1,-5,-5,-1,-8,-9,-8,-8,-10,-12,-11,-8,-7,-12,-14,-12,-5,0,0,0,-6,-12,-5,-10,-15,-17,-7,-8,-5,-5,-6,-8,-6,-7,-10,-9,-6,-10,-11,-13,-9,-8,-6,-8,-7,-10,-14,-13,-14,-12,-15,-7,-6,-12,-9,-14,-14,-4,-6,-8,-14,-4,-5,-4,-3,-6,-6,-6,-8,-10,-1,-1,0,-9,-10,-14,-14,-10,-2,-6,-11,-8,-5,-1,-6
,India,21.0,78.0,14,14,15,14,8,8,10,16,12,6,2,5,4,5,12,14,9,13,14,12,14,16,15,13,12,9,9,10,11,8,6,8,7,11,16,15,14,15,12,8,9,10,11,7,6,7,4,0,-5,-3,9,15,15,14,11,4,0,3,5,5,12,13,5,2,3,4,9,8,11,16,14,9,11,4,-2,4,10,16,10,9,8,2,4,9,14,17,17,16,15,14,12,8,3,9,16,16,13,4,1,2,5,6,5
,Indonesia,-0.7893,113.9213,22,22,23,21,22,22,21,21,22,22,22,21,20,22,22,23,23,22,23,22,22,21,22,22,22,23,22,23,22,22,22,21,22,23,22,23,22,22,22,22,22,20,21,22,22,23,22,22,22,21,22,22,20,21,23,23,23,22,23,23,23,22,22,22,22,21,22,22,23,22,21,22,23,22,20,22,22,21,22,23,22,22,22,21,21,22,22,22,21,22,22,22,22,23,22,22,22,21,22,21,22,22,23
,Iran,32.0,53.0,-4,-8,-8,0,-7,-9,-8,-9,-4,-1,-1,-7,-10,-3,-5,-6,-6,-3,-3,-3,-3,-2,-6,-16,-12,-6,-8,-10,-11,-9,-10,-9,-11,-14,-17,-14,-11,-10,0,-8,-16,-21,-21,-24,-17,-11,-13,-7,-4,-3,0,-5,-9,-7,-6,-2,-6,0,-9,-16,-11,-14,-10,-5,-10,-15,-16,-12,-20,-26,-33,-30,-23,-16,1,-1,0,0,-1,-14,-8,1,-4,0,1,0,1,3,5,-4,-9,-7,0,-6,-10,-14,-13,-6,6,5,6,5,-2
,Iraq,33.0,44.0,4,3,3,4,3,4,2,2,2,5,3,0,3,2,0,-1,0,4,5,6,7,7,5,4,4,2,3,4,4,4,3,-2,1,0,0,0,0,3,2,-1,-15,-9,-10,-10,-2,-6,-2,8,8,9,9,6,4,7,8,14,6,5,6,5,4,4,3,3,2,0,6,6,3,1,0,0,-4,11,12,11,9,9,5,5,7,7,5,1,4,7,7,12,8,2,4,1,6,3,4,0,4,8,8,12,4,2,5
,Ireland,53.1424,-7.6921,3,7,2,4,6,5,8,3,1,2,7,3,3,1,1,5,1,-1,-2,0,3,5,4,3,4,3,1,1,3,5,8,4,5,2,1,0,1,4,4,7,1,0,1,2,4,6,2,2,2,4,2,6,4,3,5,1,0,0,6,1,1,0,1,0,0,1,7,4,5,6,3,2,4,5,2,2,7,2,0,0,0,0,2,4,6,5,4,2,-2,1,2,2,5,5,4,7,4,2,4,7,9,8,6
,Israel,31.0,35.0,4,5,0,2,0,-1,0,1,3,4,4,3,6,5,4,1,5,8,4,5,3,4,3,3,0,1,1,3,6,5,4,4,6,6,7,6,2,4,3,3,2,2,4,5,6,4,7,7,5,8,8,5,5,5,6,7,7,6,4,6,7,6,4,2,-1,6,8,6,3,10,7,7,9,11,10,10,8,5,5,3,5,4,4,4,7,4,7,9,1,-2,1,8,7,2,0,1,9,8,6,6,7,8,5
,Italy,43.0,12.0,-2,-2,0,4,0,-3,-2,0,-2,0,1,1,0,1,1,1,1,5,2,0,0,0,1,2,6,5,4,7,4,3,7,8,8,8,4,-6,-8,-7,-1,1,7,6,3,3,5,0,0,1,4,4,-1,0,0,2,5,7,4,-4,-2,-1,8,7,5,3,0,6,4,1,0,1,2,6,7,7,2,0,2,2,1,2,4,5,-5,-4,-1,3,6,4,3,6,2,-4,-4,-1,0,1,2,0,-2,-4,-2,0,-1
,Jamaica,18.1096,-77.2975,19,20,21,20,20,18,20,21,20,21,19,18,19,19,19,19,20,19,18,19,19,19,18,15,17,18,17,18,18,18,17,18,19,19,20,20,20,19,20,18,20,20,19,19,19,19,18,20,19,20,21,20,19,19,19,20,20,20,20,20,20,19,20,20,19,19,19,19,19,19,19,19,18,18,19,18,17,18,18,19,20,19,19,19,19,19,19,17,19,19,20,20,19,19,19,19,20,20,19,20,19,19,20
,Japan,36.0,138.0,-9,-6,-5,-5,-7,-7,-2,4,-2,-2,-6,-3,-3,-5,-2,-8,-5,-3,-6,-4,-6,-6,2,0,-4,-3,-3,0,2,-1,-6,-8,-8,-5,-8,-6,-15,-15,-6,-11,-11,-9,-9,4,0,-3,3,0,-8,-9,-5,-2,1,-6,-7,-1,2,-5,-8,0,1,1,-3,0,-5,-7,-4,1,1,7,1,-5,-5,0,-4,-7,-8,-1,0,-1,-6,2,-4,-10,-7,-3,4,9,0,1,5,7,0,-7,-1,-1,-5,-6,-3,-4,-5,-4,0
,Jordan,31.24,36.51,-1,1,0,1,0,-5,0,0,2,2,1,1,3,3,0,-11,2,6,3,2,2,2,1,2,-3,-3,-4,-4,4,1,2,2,4,0,4,1,0,2,1,1,-1,0,1,2,3,0,3,3,4,5,5,1,3,2,4,6,5,3,1,4,5,3,3,-4,-8,-1,6,5,0,2,4,5,8,9,9,7,7,4,3,1,2,3,-1,2,4,1,5,7,2,-1,-1,6,5,2,0,-5,5,5,3,4,5,6,2
,Kazakhstan,48.0196,66.9237,-6,-7,-4,-5,-6,-9,-12,-14,-17,-17,-15,-18,-14,-10,-8,-13,-8,-9,-9,-13,-12,-8,-4,-5,-10,-9,-6,-8,-18,-18,-19,-15,-13,-9,-5,-1,-7,-3,0,-2,-17,-21,-19,-12,-10,-6,-8,-12,-15,-11,-12,-8,-5,-9,-12,-6,0,-6,-8,-8,-6,-3,-11,-16,-14,-13,-20,-20,-21,-15,-7,-7,-8,-2,0,1,0,-5,-5,-4,1,-3,-4,-7,-11,-10,-9,-4,-5,-4,-3,3,4,4,6,3,0,0,-8,-3,0,-2,0
,Kenya,-0.0236,37.9062,17,19,19,19,18,20,20,20,19,19,19,19,19,20,19,19,17,16,16,17,16,16,18,20,20,19,20,19,20,20,19,19,19,19,19,19,18,18,18,17,16,16,18,19,19,19,19,19,19,20,19,20,20,20,18,18,20,20,19,18,20,20,20,19,18,17,20,20,21,21,20,20,20,20,19,20,20,20,20,20,19,18,18,20,20,20,20,19,19,20,20,20,20,20,19,19,19,20,19,20,19,19,20
,"Korea, South",36.0,128.0,-9,-5,-4,-6,-10,-2,5,1,-4,-8,-5,-5,-6,-10,-9,-15,-13,-12,-4,-4,-14,-6,1,-2,2,1,2,2,1,0,0,-3,-5,-6,-11,-17,-24,-15,-6,-9,-4,-6,4,4,0,3,-1,-8,-10,-6,-2,-2,-1,-8,-12,2,4,1,1,2,2,-3,0,-3,-8,-10,0,1,2,5,-4,-9,-5,-9,-5,-7,-1,-4,0,-6,1,0,-4,0,2,6,9,-3,0,2,1,-3,-3,-6,-5,-13,-7,-3,-7,-4,2,1,2
,Kuwait,29.5,47.75,2,5,12,9,3,2,4,6,0,0,4,-1,-1,2,0,0,5,5,5,5,5,4,1,4,0,1,0,2,4,8,8,1,-2,-1,-2,2,5,9,2,0,-1,-13,-14,-9,-2,-2,0,7,12,8,9,8,8,10,13,14,3,6,4,5,7,2,1,2,1,2,1,6,4,0,-3,-3,5,10,13,11,11,15,5,3,11,1,5,5,9,11,14,14,10,2,6,8,10,2,1,0,0,6,14,15,14,1,1
,Kyrgyzstan,41.2044,74.7661,-14,-17,-17,-16,-18,-17,-15,-16,-18,-17,-14,-11,-8,-11,-13,-15,-17,-23,-25,-19,-18,-16,-16,-19,-14,-13,-15,-17,-21,-22,-23,-23,-20,-17,-15,-16,-14,-16,-17,-15,-11,-6,-8,-7,-10,-13,-12,-16,-9,-14,-16,-16,-12,-7,-5,-6,-8,-3,-3,-4,-6,-7,-6,-4,-5,-6,-8,-9,-8,-10,-8,-7,-6,-7,-7,-8,-5,-2,-1,-2,-2,-2,-3,0,0,0,-1,0,-6,-8,-3,-2,-1,-4,-5,-5,-1,0,0,-4,-7,-3,3
,Latvia,56.8796,24.6032,-1,0,0,0,-2,0,0,0,0,1,-1,1,1,0,2,3,0,-1,1,0,3,0,0,3,1,0,2,-1,1,0,0,2,3,0,-4,-5,-4,-8,0,-1,1,1,1,1,0,-1,0,3,2,2,2,0,1,1,0,-1,0,0,-1,-1,1,2,3,3,2,0,1,0,0,1,3,2,2,-4,-4,-2,0,3,1,0,-6,-8,-9,-6,-4,-5,-3,-2,-5,-7,-8,0,2,0,-1,-2,0,0,0,2,0,-3,0
,Lebanon,33.8547,35.8623,3,3,1,2,3,2,0,2,2,0,0,2,3,1,1,4,1,3,3,2,0,-1,0,-1,-6,-4,-1,-1,3,4,1,1,1,2,3,2,0,2,0,-3,-4,-2,4,4,3,2,1,3,2,4,4,3,4,3,4,4,4,1,0,3,2,3,1,-1,-3,4,5,1,1,4,-2,3,7,7,7,6,4,2,2,0,2,2,0,2,4,3,3,5,4,5,5,6,4,2,-1,1,4,5,4,4,5,5,3
,Liberia,6.4281,-9.4295,13,13,5,2,6,11,15,17,18,19,21,19,15,12,13,15,18,18,18,20,21,21,20,15,15,17,20,20,19,19,18,19,20,16,15,15,18,17,16,19,20,20,11,7,13,15,16,19,20,21,22,22,21,21,22,20,20,21,23,21,20,21,22,22,23,22,22,21,22,22,22,22,22,23,23,22,23,23,22,22,23,22,21,21,21,22,22,21,22,22,22,23,22,22,23,23,24,23,23,22,21,21,21
,Liechtenstein,47.14,9.55,-5,-5,-3,-1,-5,-7,-4,-9,-4,-4,-2,-10,-9,-7,-4,-2,-3,-3,-6,-12,-8,-6,-7,-6,-2,-1,-1,-2,-3,-3,1,1,1,2,-3,-6,-9,-6,-5,-3,0,-2,-4,-5,-2,-2,-1,0,-2,-4,-3,-2,-2,1,3,0,-5,-6,-6,-2,-1,-2,-4,-5,-2,-2,-4,-4,-2,-2,2,2,0,-2,-1,0,0,2,1,1,1,-1,-6,-9,-7,-6,-1,1,0,-5,-7,-6,-3,0,-1,0,0,0,0,2,2,2,2
,Lithuania,55.1694,23.8813,0,0,-2,0,-3,-1,0,-1,1,4,1,0,2,0,1,1,0,-1,0,0,3,1,-1,3,1,0,-1,0,0,1,2,3,3,0,-1,-5,-1,-9,-1,-3,1,1,1,1,0,-3,0,3,1,1,1,0,1,1,0,0,0,-1,0,0,2,3,3,4,1,0,2,3,1,1,3,2,1,-4,-6,-5,0,3,1,0,-5,-9,-9,-9,-7,-7,-4,-2,-2,-9,-4,-1,2,0,0,0,-1,0,1,2,-3,-4,-3
,Luxembourg,49.8153,6.1296,-3,-1,3,0,0,-2,1,4,7,5,0,0,3,2,4,5,4,1,0,-1,-4,-5,-2,-4,-1,0,3,2,1,3,8,8,7,6,2,0,-1,-3,0,4,4,1,0,1,3,3,6,5,2,2,4,0,1,7,5,4,0,0,0,4,3,3,1,1,4,3,1,3,3,6,9,5,2,2,3,4,5,5,5,5,2,-4,-8,-9,-8,-5,0,2,-1,-6,-1,-4,-1,1,0,1,2,7,5,5,6,5,5
