Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
Guadeloupe,France,16.25,-61.5833,30,30,29,29,27,28,29,29,29,29,28,28,28,28,28,28,29,29,28,28,29,28,28,29,29,29,29,29,29,29,29,30,29,29,29,28,29,29,29,29,28,29,28,29,28,28,28,28,28,28,28,28,29,29,29,29,29,28,28,29,29,29,28,29,29,28,29,29,29,29,29,29,29,29,29,28,29,29,29,29,28,28,27,27,28,28,29,29,28,28,28,28,29,29,30,31,31,31,31,31,31,31,30
Mayotte,France,-12.8275,45.1662,28,28,28,28,28,29,28,28,28,28,28,28,27,27,28,27,27,28,28,28,29,28,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,28,28,28,28,29,29,29,29,29,28,29,28,28,29,28,29,28,29,28,29,28,28,29,28,28,27,28,29,29,29,29,28,29,29,29,29,28,28,28,28,28,28,28,28,29,28,29,28,28,29,29,28,28,28,28,28,28,28,28,29,28,29
New Caledonia,France,-20.9043,165.618,26,26,26,26,26,27,26,26,27,26,26,26,27,26,27,26,27,27,27,26,27,27,27,27,27,27,27,27,27,27,28,28,28,28,27,27,28,28,28,28,27,28,28,29,29,29,28,28,28,27,28,28,28,28,28,28,27,27,28,28,28,27,29,28,29,29,28,28,29,29,29,29,29,28,30,30,28,28,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,26,27,27,28,28,27,27,27,26,27
Reunion,France,-21.1351,55.2471,29,28,28,26,26,28,29,29,28,27,27,28,29,29,29,29,29,29,29,30,27,28,29,28,27,27,27,26,27,27,28,28,29,29,29,28,29,28,28,28,28,29,30,30,29,29,28,27,28,27,27,27,27,28,28,29,29,29,29,29,29,29,29,29,29,29,28,28,29,30,28,29,28,28,28,28,28,28,27,27,27,28,28,28,27,28,28,28,28,29,29,28,28,28,28,28,28,28,27,28,28,28,28
Saint Barthelemy,France,17.9,-62.8333,27,28,27,27,27,27,27,27,27,27,27,27,27,26,26,26,27,27,26,26,26,26,26,26,27,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,27,26,26,26,26,26,26,26,26,27,27,27,26,26,27,27,27,26,27,27,27,26,27,27,27,27,27,26,27,27,26,26,27,27,27,26,26,26,26,26,26,27,27,27,27,26,27,27,27,27,28,28,28,27,27,28,28,28
St Martin,France,18.0708,-63.0501,26,26,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,24,25,25,25,25,25,25,25,26,25,25,26,26,25,26,26,25,26,26,26,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,24,25,25,25,25,25,26,25,25,26,26,26,26,27,27,27,26,26,27,27,28
Martinique,France,14.6415,-61.0242,29,29,29,28,29,28,29,29,29,29,28,28,28,27,28,28,28,29,28,28,29,29,28,29,29,29,28,29,29,29,29,29,29,29,28,28,28,29,29,28,29,28,28,28,28,27,28,28,27,28,27,27,28,29,29,28,29,28,28,28,27,28,28,28,28,28,28,29,28,28,28,27,28,28,28,28,28,28,28,29,28,28,28,28,28,27,28,28,28,28,28,28,28,28,30,30,30,30,30,30,29,30,29
,France,46.2276,2.2137,10,11,10,8,7,12,10,13,12,7,9,7,14,13,14,16,9,9,5,6,9,10,9,14,14,10,8,6,9,11,13,13,14,16,7,8,9,15,14,14,12,9,10,11,12,16,18,10,10,11,13,11,15,17,18,10,6,10,11,12,9,6,5,7,10,6,7,11,9,11,15,13,12,13,19,13,17,19,21,20,17,14,16,14,13,10,13,16,4,9,11,15,14,12,18,22,19,22,21,24,23,23,22
,Gabon,-0.8037,11.6094,30,28,29,29,30,31,31,29,28,27,31,30,31,30,31,28,28,29,30,30,31,31,31,30,31,30,31,32,29,29,29,30,29,27,30,31,28,30,29,28,31,27,30,28,32,33,29,29,30,29,33,29,29,28,30,32,27,32,30,28,31,32,31,30,31,29,23,33,32,31,30,30,31,31,30,29,31,29,29,25,29,31,29,32,27,27,32,33,32,29,31,26,30,31,26,31,30,30,29,30,30,28,28
,Gambia,13.4432,-15.3101,35,34,35,33,33,31,31,32,33,33,35,35,35,35,34,36,36,36,36,36,36,34,35,37,38,37,39,39,38,38,39,40,38,37,38,38,38,38,38,38,38,39,39,39,39,39,40,40,39,40,40,40,39,36,40,41,41,40,40,40,40,40,41,42,42,41,40,40,41,40,40,41,40,40,39,39,39,38,38,39,41,40,37,35,38,38,36,38,39,41,42,43,43,42,41,41,43,42,41,41,41,40,39
,Georgia,42.3154,43.3569,6,5,8,8,9,10,10,11,5,5,5,5,5,8,8,8,8,7,7,8,6,3,4,2,3,7,8,9,10,11,7,5,5,7,4,8,13,5,1,0,2,3,5,4,4,5,8,7,9,12,11,13,13,7,13,5,9,15,16,14,7,12,15,19,19,19,17,19,20,20,21,19,19,12,17,5,6,7,13,11,12,14,18,17,18,17,18,20,18,8,12,18,9,18,11,19,11,13,12,16,17,8,8
,Germany,51.0,9.0,1,0,6,4,4,4,5,5,9,7,5,4,6,9,11,9,7,5,5,3,3,2,4,1,2,3,6,4,4,8,12,10,11,9,5,7,6,6,4,9,6,5,5,3,7,8,14,9,6,5,7,6,10,10,9,7,4,2,5,11,8,9,6,6,5,4,6,8,8,10,11,9,8,8,12,15,14,15,16,10,6,6,8,8,9,8,14,14,4,7,6,10,11,8,12,17,20,17,21,19,18,19,21
,Ghana,7.9465,-1.0232,35,34,33,34,35,35,36,37,38,38,36,37,37,35,37,38,37,37,36,37,37,37,37,36,36,36,37,37,38,38,38,37,36,37,37,37,36,37,38,38,39,38,36,37,37,37,38,40,40,40,39,38,40,39,39,38,39,40,40,40,41,40,39,38,39,38,39,39,37,38,38,39,38,35,39,39,39,38,39,35,35,38,33,33,33,36,35,37,37,36,36,38,36,38,36,38,38,38,36,37,31,35,35
,Greece,39.0742,21.8243,8,4,7,12,4,2,3,3,6,10,11,7,9,10,8,10,8,8,6,5,7,11,12,10,11,13,7,10,11,11,11,14,12,13,13,5,3,6,6,10,9,12,14,13,8,6,7,12,15,13,9,8,5,12,18,16,13,7,7,11,12,15,16,10,10,11,16,11,9,11,12,16,21,20,12,4,13,13,14,17,18,14,7,9,4,5,4,8,11,13,14,9,10,8,3,6,4,9,12,16,19,19,17
,Guatemala,15.7835,-90.2308,26,29,30,32,24,21,24,24,21,25,28,29,27,27,26,27,26,24,25,27,24,19,23,27,28,27,28,29,29,29,28,30,25,23,27,30,32,33,28,29,28,28,29,30,31,28,26,27,28,29,29,29,29,25,26,30,34,30,19,21,23,28,32,33,34,32,20,21,22,26,28,28,29,30,30,29,28,29,29,30,31,30,28,30,31,32,32,33,32,32,31,32,31,33,34,34,34,34,34,35,36,37,36
,Guinea,9.9456,-9.6966,33,33,31,31,32,32,34,35,35,36,34,35,35,34,34,35,35,36,35,36,37,34,36,35,36,36,35,35,36,36,37,37,36,36,35,35,35,35,35,35,35,35,35,36,36,36,38,37,37,38,39,38,39,38,38,37,39,39,38,37,39,38,38,38,39,38,39,39,40,37,37,39,38,38,38,37,38,37,38,39,40,38,31,36,34,35,31,35,33,37,38,39,39,39,39,39,38,38,39,37,37,34,36
,Guyana,5.0,-58.75,28,30,29,30,29,29,29,29,28,29,30,27,29,29,26,30,29,28,29,30,30,29,29,30,31,29,30,28,30,29,29,27,30,31,30,30,30,29,30,31,28,30,30,29,27,30,30,31,32,31,30,30,31,34,30,30,29,32,31,30,31,32,32,32,34,30,31,31,29,30,31,31,33,31,32,30,31,31,30,30,28,30,31,31,31,31,31,32,28,27,28,29,30,30,30,31,32,31,31,30,32,31,32
,Haiti,18.9712,-72.2852,29,29,31,31,31,31,31,31,30,31,31,31,31,31,29,31,31,29,30,31,32,31,29,28,30,29,29,30,29,30,29,31,32,29,29,29,30,31,33,31,32,32,31,32,32,32,30,31,31,31,32,32,28,28,27,28,31,32,31,31,31,24,29,29,31,33,30,30,24,26,28,28,28,30,30,30,29,30,29,30,30,29,31,31,30,32,31,32,30,32,33,31,30,29,31,31,33,33,32,33,33,34,35
,Holy See,41.9029,12.4534,13,14,13,15,16,12,11,14,14,15,14,14,14,15,14,14,14,14,13,13,15,16,16,15,16,15,16,14,17,17,15,15,17,19,18,13,14,15,16,16,15,18,18,16,18,18,18,17,17,15,17,17,18,17,18,18,16,15,17,17,17,17,13,16,14,15,15,17,15,17,19,19,18,16,18,18,19,20,20,19,19,19,15,11,14,12,15,16,17,18,17,15,14,18,20,22,21,21,21,21,22,23,23
,Honduras,15.2,-86.2419,24,24,27,27,26,21,20,23,22,23,25,25,26,25,25,25,23,24,24,23,22,19,18,24,24,23,25,26,27,26,26,29,27,21,23,26,27,29,28,27,26,26,27,27,28,27,24,26,26,28,29,27,23,23,22,29,30,31,24,20,19,23,27,28,29,31,27,24,23,22,22,24,23,27,28,27,27,27,27,28,29,26,25,27,28,30,30,30,30,30,29,31,28,30,30,31,31,32,32,32,34,34,33
,Hungary,47.1625,19.5033,5,4,1,6,5,2,2,0,2,3,7,4,3,3,4,4,2,2,2,4,3,1,5,2,1,3,5,7,6,6,11,15,13,12,9,8,5,9,5,9,13,9,9,10,10,9,12,14,12,11,10,8,11,14,11,17,8,9,7,10,13,14,14,7,10,7,11,11,12,14,14,21,12,12,9,13,16,19,20,21,16,6,1,6,6,14,17,19,18,8,8,9,12,16,16,18,18,19,22,23,22,20,22
,Iceland,64.9631,-19.0208,-1,-9,-14,1,-1,-1,-2,-5,-7,1,-2,-12,-6,-2,-3,-2,-6,-8,2,-2,-2,2,-6,-7,-3,-2,-2,-8,-7,-3,-3,-9,-8,-5,0,2,3,2,-3,-7,-1,-7,-10,-12,0,-3,-3,-2,-2,-3,-1,-2,-6,-5,-2,-6,-8,-10,-3,-1,-1,-2,-3,-4,-9,-8,-8,-7,-9,-3,-2,-9,-5,-9,-5,-1,-3,-4,-6,0,-2,0,-1,-3,-1,-3,-5,-3,0,0,2,-4,-7,-8,-10,-5,2,-3,-3,-1,0,1,0
,India,21.0,78.0,22,20,24,24,24,25,27,26,25,23,25,27,28,29,29,27,27,28,28,28,30,31,30,30,30,31,30,30,29,28,28,26,27,27,28,28,27,29,27,27,28,28,31,32,33,33,33,32,33,33,35,34,33,35,33,30,31,32,33,34,34,33,34,33,32,33,33,34,32,33,32,33,33,34,34,35,36,33,36,35,35,36,37,37,36,34,35,35,36,37,37,38,38,37,38,36,38,38,38,39,38,39,40
,Indonesia,-0.7893,113.9213,31,30,28,32,29,32,32,32,31,30,28,30,34,32,29,29,31,32,29,30,32,34,33,30,30,31,34,29,34,26,30,32,32,29,31,28,31,29,31,27,29,34,35,33,32,31,30,28,27,33,32,32,34,35,31,32,30,32,27,31,30,31,28,30,28,29,32,30,32,34,36,31,32,30,36,32,30,32,31,28,31,33,33,31,34,33,32,25,34,29,33,34,34,31,31,30,29,32,32,33,33,24,31
,Iran,32.0,53.0,14,12,14,12,12,10,10,12,14,13,3,7,10,5,7,9,11,16,15,11,11,12,13,10,8,8,10,10,12,11,14,15,11,9,14,14,16,18,21,18,15,11,6,13,17,14,17,22,18,21,21,19,20,19,22,26,21,17,21,22,22,22,15,14,17,20,22,17,13,16,19,22,24,24,19,21,22,21,23,21,22,19,11,15,17,18,17,19,20,21,21,22,25,24,24,22,24,25,24,21,25,24,24
,Iraq,33.0,44.0,18,18,20,18,17,19,20,18,17,16,17,17,17,16,16,18,22,18,17,19,16,11,14,15,12,14,17,17,19,19,21,15,15,16,18,21,25,24,19,13,7,7,11,19,18,19,20,20,23,23,20,22,25,23,25,18,16,21,23,25,20,20,22,23,25,27,22,26,28,28,29,30,29,21,23,24,27,21,20,23,22,17,23,26,27,28,27,23,23,25,27,32,26,28,27,29,32,30,32,31,28,26,26
,Ireland,53.1424,-7.6921,7,11,8,8,11,10,13,8,5,8,12,7,8,6,8,11,7,6,7,7,8,10,8,8,9,7,6,6,9,11,12,10,11,8,10,10,9,10,9,11,5,5,8,8,10,11,7,7,7,9,7,10,7,8,11,5,7,8,12,5,7,7,9,9,8,9,12,8,11,10,9,7,9,11,9,10,13,8,10,9,9,11,12,13,14,14,12,11,8,10,11,9,11,11,12,13,12,14,17,18,19,17,10
,Israel,31.0,35.0,14,14,13,11,13,15,15,11,11,10,13,14,14,16,18,20,15,13,13,13,8,10,11,9,12,14,15,15,13,16,13,13,14,16,15,17,20,11,11,9,8,12,17,20,19,21,14,16,17,13,13,16,15,16,14,13,17,20,21,16,14,16,21,24,25,14,16,23,25,20,26,25,13,14,18,21,16,13,15,12,10,15,21,22,18,24,24,18,20,24,29,18,20,24,28,30,22,20,19,19,18,17,20
,Italy,43.0,12.0,11,12,11,13,11,9,9,11,12,11,13,11,11,12,12,12,11,10,9,9,10,13,13,13,14,13,14,16,15,16,13,16,17,18,17,12,11,14,14,14,16,18,17,17,17,17,18,17,16,15,15,16,17,19,18,16,14,14,15,16,15,15,11,11,13,15,13,13,14,16,20,19,20,18,15,18,19,19,22,21,21,16,6,8,8,8,14,17,19,17,10,11,16,17,18,18,21,22,22,23,24,25,24
,Jamaica,18.1096,-77.2975,30,30,30,30,31,31,29,29,29,28,29,30,30,30,28,29,29,29,29,29,29,29,25,26,28,27,29,27,28,29,29,30,30,29,28,29,28,29,29,30,29,29,30,30,30,29,30,29,30,29,29,29,30,28,28,28,28,29,30,30,26,26,28,30,30,30,30,31,26,26,28,27,29,30,30,29,29,29,29,29,29,30,28,30,30,30,31,30,30,29,30,30,29,30,31,32,32,33,33,33,33,33,33
,Japan,36.0,138.0,6,8,8,7,5,5,5,10,6,5,9,7,8,8,6,6,5,3,6,8,6,10,7,12,5,7,4,7,12,8,4,7,7,8,8,5,0,5,5,2,4,7,12,15,13,12,11,7,2,8,9,12,9,5,13,10,7,3,8,11,11,13,12,10,3,9,12,7,18,10,10,13,14,4,6,3,10,13,15,8,15,16,10,7,13,19,12,14,5,11,13,11,10,15,14,10,13,15,15,14,11,14,12
,Jordan,31.24,36.51,14,14,13,11,13,16,14,10,9,8,12,14,14,14,17,18,15,12,12,13,7,10,10,7,9,12,16,15,14,17,12,12,15,18,15,18,19,15,8,6,6,9,16,18,17,21,16,14,17,14,13,18,14,17,16,12,14,20,21,16,13,16,19,23,25,17,15,22,24,24,25,23,16,14,19,20,17,10,13,11,10,14,23,22,18,23,23,18,17,22,26,17,19,22,27,31,24,22,18,18,16,16,19
,Kazakhstan,48.0196,66.9237,0,-2,-1,-2,-2,-5,-8,-9,-10,-9,-8,-8,-7,-4,-5,-7,-4,-3,-3,-6,-6,-4,0,-1,-6,-4,-2,-2,-10,-10,-8,-6,-3,1,-1,3,-2,3,5,2,-11,-8,-8,-7,0,-1,-4,-6,-5,-3,-1,0,0,-2,-4,1,5,-2,0,1,2,2,1,2,2,-6,-6,0,4,5,4,4,5,9,8,10,7,6,7,6,6,4,5,2,1,6,8,5,4,7,11,11,15,17,18,12,15,8,5,5,9,12,14
,Kenya,-0.0236,37.9062,29,28,27,27,28,29,26,27,27,28,28,29,26,27,27,27,27,29,28,29,31,30,28,27,25,24,25,25,25,26,27,25,27,26,28,27,27,28,28,28,30,31,30,26,27,27,28,28,29,27,29,29,28,28,29,31,28,29,30,31,30,29,28,29,30,32,30,29,29,29,29,28,28,27,29,29,29,28,28,27,28,29,30,29,30,29,26,25,28,28,29,30,28,28,28,28,28,28,29,28,28,29,30
,"Korea, South",36.0,128.0,5,7,8,7,9,6,10,4,4,8,7,4,3,5,3,5,5,7,5,4,6,7,9,11,10,9,4,7,7,8,7,7,9,5,7,0,1,5,4,6,11,14,9,14,15,16,3,-1,3,9,12,13,9,9,15,5,11,7,6,12,13,8,12,7,7,12,11,14,14,7,7,15,13,9,9,11,14,18,15,15,21,19,16,17,19,17,15,10,14,17,18,18,17,17,16,14,16,18,15,15,13,12,10
,Kuwait,29.5,47.75,20,19,20,22,20,20,21,20,20,19,17,19,20,15,20,20,22,23,22,22,21,20,17,17,15,18,19,20,21,21,21,20,18,18,19,20,22,24,25,20,15,12,13,18,21,24,23,24,22,27,23,23,24,25,25,26,21,23,25,25,27,23,23,24,26,26,27,25,28,27,28,28,26,26,24,26,27,25,27,26,26,22,25,25,26,24,25,28,27,28,27,29,30,31,32,32,34,33,29,29,34,31,30
,Kyrgyzstan,41.2044,74.7661,-5,-6,-7,-7,-8,-7,-5,-7,-8,-7,-5,-3,-1,-2,-4,-6,-9,-9,-8,-7,-6,-7,-6,-6,-4,-5,-7,-7,-9,-9,-9,-9,-7,-5,-5,-6,-4,-5,-4,-2,0,0,1,0,-1,-3,-3,-6,-4,-6,-4,-1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1,-1,0,0,0,2,3,3,4,5,5,5,6,7,6,8,7,3,4,8,8,8,9,8,13,11,8,13,15,14,15,16,16,3,9,13,18
,Latvia,56.8796,24.6032,3,5,4,3,1,2,2,4,4,3,0,6,5,3,7,7,5,3,5,4,7,4,4,6,5,5,4,1,4,4,3,6,6,3,1,1,2,0,3,4,6,4,5,4,4,3,6,9,6,6,6,3,3,5,4,2,5,3,1,3,7,6,6,7,6,9,4,6,9,6,7,7,5,0,4,6,8,9,9,8,3,2,5,8,11,13,15,14,3,5,5,7,7,8,8,11,16,20,15,10,9,11,10
,Lebanon,33.8547,35.8623,7,6,5,4,6,8,8,3,4,5,7,8,9,10,12,14,7,6,5,5,3,6,5,3,6,8,11,10,8,8,3,4,8,10,9,12,13,3,0,0,0,2,6,9,9,10,9,8,10,8,8,10,6,8,10,9,11,14,15,8,6,10,14,18,19,10,12,17,19,16,20,19,10,11,14,15,10,3,3,2,5,9,16,15,13,16,17,10,9,10,16,10,12,12,19,22,15,14,13,10,8,11,14
,Liberia,6.4281,-9.4295,34,34,34,34,34,34,33,35,36,36,32,34,36,35,35,37,36,36,35,35,33,31,34,35,35,35,35,33,36,36,36,36,34,36,36,35,36,36,36,36,36,32,35,36,36,37,37,36,36,36,34,32,34,35,33,36,37,35,34,36,36,36,33,35,33,32,33,33,33,29,33,34,35,32,30,32,32,32,32,33,32,33,29,30,32,31,29,33,33,33,34,33,32,32,33,32,32,32,33,28,33,30,33
,Liechtenstein,47.14,9.55,3,3,4,0,0,4,1,4,8,3,1,4,4,5,5,5,4,-1,-3,-1,3,4,5,6,3,3,4,0,-2,3,5,4,2,4,-2,-3,1,4,4,5,3,-1,0,3,1,6,7,6,2,-1,3,2,7,7,8,5,-3,-1,0,2,4,3,-1,1,2,0,0,3,0,0,6,7,1,1,6,8,8,9,10,10,4,1,3,2,0,3,7,8,2,-2,1,3,6,5,9,12,14,14,14,12,15,14,15
,Lithuania,55.1694,23.8813,4,6,2,4,2,2,2,3,5,7,4,3,6,5,7,7,5,3,4,4,6,5,4,5,5,4,2,4,4,5,5,9,6,5,2,2,4,1,4,5,7,3,4,5,5,5,7,10,7,6,6,3,4,6,6,3,6,3,4,5,9,9,7,7,8,8,6,7,9,8,8,8,6,1,6,8,9,14,9,10,4,3,5,7,11,13,15,18,5,5,6,5,6,8,9,12,17,21,17,16,12,12,15
,Luxembourg,49.8153,6.1296,1,2,8,5,6,3,5,8,11,8,6,4,6,8,12,11,8,5,5,5,4,4,5,4,5,5,6,5,6,7,10,11,12,10,5,8,7,7,7,12,7,4,5,7,8,11,15,8,7,5,8,7,8,11,10,7,4,1,5,10,8,6,4,6,7,6,8,10,8,11,13,9,8,10,13,15,15,15,16,15,6,9,9,9,10,9,14,17,5,8,9,11,12,10,14,19,20,20,22,23,22,22,21
,Madagascar,-18.7669,46.8691,24,21,21,25,27,27,25,25,25,27,27,28,26,26,26,27,23,23,23,21,20,19,19,24,22,24,23,26,26,25,24,26,27,26,27,26,27,27,27,27,29,30,30,28,26,24,21,23,25,23,23,23,22,23,24,25,23,25,27,27,28,25,25,26,26,27,28,24,26,26,26,26,27,27,25,26,25,25,24,25,24,24,24,25,26,26,27,25,26,27,28,27,28,25,24,25,25,25,26,26,25,26,25
,Malaysia,2.5,112.5,27,28,28,27,28,28,28,29,28,26,26,25,27,27,29,28,25,28,29,29,29,29,28,28,30,28,28,31,26,27,28,29,29,25,25,25,27,29,30,27,26,28,31,28,26,28,29,24,27,26,29,28,28,28,26,28,26,27,25,27,27,30,27,28,24,26,29,31,28,29,31,28,30,28,30,29,27,28,30,23,31,30,29,29,32,26,31,26,30,28,27,31,29,28,29,30,31,27,31,29,28,28,30
,Maldives,3.2028,73.2207,29,29,29,29,29,29,29,29,29,29,28,29,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,29,29,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
,Malta,35.9375,14.3754,14,14,15,15,15,12,13,14,14,14,14,14,14,14,14,15,14,15,15,15,16,16,15,16,17,17,16,15,16,16,16,17,16,16,17,13,12,13,14,15,16,17,17,16,16,16,15,15,16,16,16,15,15,15,16,17,16,15,16,17,18,19,16,14,16,17,14,14,14,14,15,17,17,19,17,16,16,15,16,16,15,16,16,15,16,12,15,16,16,12,16,18,15,15,16,16,16,16,16,17,17,18,18
,Mauritania,21.0079,10.9408,16,18,20,21,20,21,20,21,23,25,25,27,25,19,19,23,22,22,22,25,26,26,26,27,28,27,29,31,30,30,30,29,29,29,26,26,28,24,25,27,28,28,27,29,30,31,30,27,26,26,27,29,28,27,25,27,28,29,32,33,32,33,34,34,33,32,33,35,32,32,26,25,28,30,31,34,36,36,36,37,38,37,38,39,36,33,33,36,35,37,38,38,39,40,39,38,38,37,35,34,35,36,38
,Mauritius,-20.2,57.5,30,30,29,28,27,29,29,30,30,29,29,30,30,31,31,30,30,31,31,31,29,27,30,28,28,27,27,27,27,29,29,30,30,30,29,30,30,30,30,30,29,30,30,30,31,30,29,29,30,30,29,29,31,30,31,31,29,28,30,29,31,29,29,31,30,29,29,30,28,27,30,31,29,29,30,29,29,30,30,30,29,29,30,28,30,30,30,30,30,31,31,31,30,29,29,29,30,30,29,30,30,29,29
,Mexico,23.6345,-102.5528,19,18,14,15,14,18,21,19,23,23,22,20,23,24,24,24,22,22,20,18,19,23,20,20,22,14,18,21,18,22,19,17,15,18,15,19,18,21,25,25,24,24,25,22,23,25,26,26,28,29,29,28,22,27,26,26,24,18,22,23,28,28,28,24,23,21,20,25,23,24,24,26,27,29,30,28,25,27,27,28,29,27,29,31,33,33,33,30,29,29,30,29,29,29,30,30,29,29,29,30,29,29,28
,Moldova,47.4116,28.3699,3,1,4,3,4,2,0,0,0,3,8,5,5,5,2,6,3,3,2,0,5,9,4,6,6,6,9,8,7,7,9,10,15,10,10,6,2,0,0,4,7,10,7,8,9,6,8,12,13,11,11,9,8,14,9,13,18,7,9,9,13,13,19,19,13,14,18,12,12,13,14,20,19,12,6,11,14,14,19,18,16,7,6,6,10,16,18,18,19,15,6,10,14,17,17,15,17,19,21,23,20,17,19
,Monaco,43.7333,7.4167,13,13,13,14,15,13,13,15,13,13,15,14,12,13,13,13,12,13,13,12,14,16,15,14,13,13,13,16,16,13,14,15,14,16,18,15,13,13,13,14,20,20,15,13,16,15,13,14,15,15,14,15,14,14,14,16,14,13,15,14,15,14,14,14,12,13,16,14,14,15,14,13,16,15,15,16,16,16,17,16,15,16,11,11,11,11,17,15,15,14,12,11,13,15,17,18,19,19,18,17,19,19,18
,Mongolia,46.8625,103.8467,-5,-3,-2,-1,-7,-6,-8,-9,-10,-9,-14,-11,-7,-6,-6,-7,-7,-6,-8,-2,-6,-6,-5,-2,-1,1,-2,-5,-2,-7,-13,-14,-7,-7,-3,-2,-6,0,1,7,8,8,-7,-14,-11,-4,1,-3,-5,-2,-8,-5,4,5,-5,-4,0,-5,1,-5,-2,-11,-7,0,-3,4,-1,-11,-5,1,-7,-5,0,7,5,8,10,6,7,1,7,14,14,10,-5,-2,4,8,10,0,1,8,13,14,15,14,13,9,8,10,13,14,16
,Montenegro,42.5,19.3,7,7,10,10,5,4,6,8,9,8,9,9,11,10,11,13,11,9,9,7,9,9,10,10,9,9,9,7,10,9,9,11,13,11,9,6,3,6,8,9,7,11,11,11,9,10,11,12,13,11,8,11,10,11,14,14,9,8,6,8,8,11,9,8,10,8,9,7,11,11,12,16,16,14,11,12,13,15,14,15,15,13,5,5,9,13,10,12,14,15,11,6,11,13,13,13,16,18,16,18,20,20,19
,Morocco,31.7917,-7.0926,20,20,19,19,18,17,18,18,18,19,15,17,18,17,18,19,20,22,16,10,14,14,17,18,16,16,19,21,23,23,23,23,26,26,26,27,26,21,20,21,24,24,23,22,25,24,26,25,24,20,22,24,25,26,26,24,23,26,28,22,23,24,27,30,23,21,24,26,26,28,29,26,25,24,20,17,16,17,16,16,14,16,17,13,17,20,17,14,16,22,21,21,19,24,24,24,25,29,29,27,25,24,17
,Namibia,-22.9576,18.4904,32,33,35,34,32,28,29,32,32,34,32,30,34,34,34,34,33,34,35,35,34,35,34,33,35,34,34,35,36,34,35,35,36,34,33,30,32,34,35,34,35,33,30,33,33,31,33,31,27,28,26,30,28,24,24,24,25,27,28,24,19,22,26,27,28,30,30,31,31,32,32,32,33,33,33,31,29,28,29,30,29,31,31,30,32,32,33,32,29,22,25,28,28,28,29,30,30,29,32,28,28,30,31
,Nepal,28.1667,84.25,21,23,15,19,19,21,21,20,20,21,21,23,24,25,25,20,15,22,21,21,21,23,21,21,21,17,20,23,24,23,23,21,21,22,22,22,21,23,20,22,23,24,25,26,24,25,24,24,26,24,25,21,26,27,26,22,20,24,25,26,27,27,26,26,26,25,21,26,28,28,29,30,24,27,26,27,29,29,28,27,27,25,27,30,27,32,33,33,32,32,33,30,31,32,32,32,33,33,31,32,32,31,33
Aruba,Netherlands,12.5186,-70.0358,29,29,29,29,30,29,28,29,29,29,29,29,29,28,28,29,29,29,29,29,29,29,28,29,29,29,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,29,29,29,29,28,28,29,28,28,29,28,29,29,29,29,29,29,29,29,30,29,29,29,29,29,29,29,29,29,29,29,28,29,29,29,29,28,29,29,29,29,29,29,29,30,29,29,29,29,29,30,30,30,30,30,30,30,30
