Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million),Days since the total confirmed cases of COVID-19 per million people reached 1
Azerbaijan,AZE,"Jan 15, 2020",0,
Azerbaijan,AZE,"Jan 16, 2020",0,
Azerbaijan,AZE,"Jan 17, 2020",0,
Azerbaijan,AZE,"Jan 18, 2020",0,
Azerbaijan,AZE,"Jan 19, 2020",0,
Azerbaijan,AZE,"Jan 20, 2020",0,
Azerbaijan,AZE,"Jan 21, 2020",0,
Azerbaijan,AZE,"Jan 22, 2020",0,
Azerbaijan,AZE,"Jan 23, 2020",0,
Azerbaijan,AZE,"Jan 24, 2020",0,
Azerbaijan,AZE,"Jan 25, 2020",0,
Azerbaijan,AZE,"Jan 26, 2020",0,
Azerbaijan,AZE,"Jan 27, 2020",0,
Azerbaijan,AZE,"Jan 28, 2020",0,
Azerbaijan,AZE,"Jan 29, 2020",0,
Azerbaijan,AZE,"Jan 30, 2020",0,
Azerbaijan,AZE,"Jan 31, 2020",0,
Azerbaijan,AZE,"Feb 1, 2020",0,
Azerbaijan,AZE,"Feb 2, 2020",0,
Azerbaijan,AZE,"Feb 3, 2020",0,
Azerbaijan,AZE,"Feb 4, 2020",0,
Azerbaijan,AZE,"Feb 5, 2020",0,
Azerbaijan,AZE,"Feb 6, 2020",0,
Azerbaijan,AZE,"Feb 7, 2020",0,
Azerbaijan,AZE,"Feb 8, 2020",0,
Azerbaijan,AZE,"Feb 9, 2020",0,
Azerbaijan,AZE,"Feb 10, 2020",0,
Azerbaijan,AZE,"Feb 11, 2020",0,
Azerbaijan,AZE,"Feb 12, 2020",0,
Azerbaijan,AZE,"Feb 13, 2020",0,
Azerbaijan,AZE,"Feb 14, 2020",0,
Azerbaijan,AZE,"Feb 15, 2020",0,
Azerbaijan,AZE,"Feb 16, 2020",0,
Azerbaijan,AZE,"Feb 17, 2020",0,
Azerbaijan,AZE,"Feb 18, 2020",0,
Azerbaijan,AZE,"Feb 19, 2020",0,
Azerbaijan,AZE,"Feb 20, 2020",0,
Azerbaijan,AZE,"Feb 21, 2020",0,
Azerbaijan,AZE,"Feb 22, 2020",0,
Azerbaijan,AZE,"Feb 23, 2020",0,
Azerbaijan,AZE,"Feb 24, 2020",0,
Azerbaijan,AZE,"Feb 25, 2020",0,
Azerbaijan,AZE,"Feb 26, 2020",0,
Azerbaijan,AZE,"Feb 27, 2020",0,
Azerbaijan,AZE,"Feb 28, 2020",0,
Azerbaijan,AZE,"Feb 29, 2020",0.09862735380344062,
Azerbaijan,AZE,"Mar 1, 2020",0.09862735380344062,
Azerbaijan,AZE,"Mar 2, 2020",0.29588206141032186,
Azerbaijan,AZE,"Mar 6, 2020",0.5917641228206437,
Azerbaijan,AZE,"Mar 7, 2020",0.8876461842309655,
Azerbaijan,AZE,"Mar 11, 2020",1.0849008918378469,0
Azerbaijan,AZE,"Mar 12, 2020",1.282155599444728,1
Azerbaijan,AZE,"Mar 13, 2020",1.282155599444728,2
Azerbaijan,AZE,"Mar 14, 2020",,3
Azerbaijan,AZE,"Mar 15, 2020",1.8739197222653716,4
Azerbaijan,AZE,"Mar 16, 2020",1.8739197222653716,5
Azerbaijan,AZE,"Mar 17, 2020",1.8739197222653716,6
Azerbaijan,AZE,"Mar 18, 2020",2.761565906496337,7
Azerbaijan,AZE,"Mar 19, 2020",3.353330029316981,8
Azerbaijan,AZE,"Mar 20, 2020",4.3396035673513875,9
Azerbaijan,AZE,"Mar 21, 2020",4.3396035673513875,10
Azerbaijan,AZE,"Mar 22, 2020",5.227249751582352,11
Azerbaijan,AZE,"Mar 23, 2020",6.41077799722364,12
Azerbaijan,AZE,"Mar 24, 2020",7.101169473847724,13
Azerbaijan,AZE,"Mar 25, 2020",8.580579780899333,14
Azerbaijan,AZE,"Mar 26, 2020",9.172343903719977,15
Azerbaijan,AZE,"Mar 27, 2020",12.032537164019756,16
Bahamas,BHS,"Mar 16, 2020",2.542924566685654,0
Bahamas,BHS,"Mar 17, 2020",2.542924566685654,1
Bahamas,BHS,"Mar 18, 2020",,2
Bahamas,BHS,"Mar 19, 2020",,3
Bahamas,BHS,"Mar 20, 2020",7.6287737000569615,4
Bahamas,BHS,"Mar 21, 2020",10.171698266742617,5
Bahamas,BHS,"Mar 22, 2020",10.171698266742617,6
Bahamas,BHS,"Mar 23, 2020",10.171698266742617,7
Bahamas,BHS,"Mar 24, 2020",10.171698266742617,8
Bahamas,BHS,"Mar 25, 2020",10.171698266742617,9
Bahamas,BHS,"Mar 26, 2020",12.714622833428269,10
Bahamas,BHS,"Mar 27, 2020",22.886321100170886,11
Bahrain,BHR,"Dec 31, 2019",0,
Bahrain,BHR,"Jan 1, 2020",0,
Bahrain,BHR,"Jan 2, 2020",0,
Bahrain,BHR,"Jan 3, 2020",0,
Bahrain,BHR,"Jan 4, 2020",0,
Bahrain,BHR,"Jan 5, 2020",0,
Bahrain,BHR,"Jan 6, 2020",0,
Bahrain,BHR,"Jan 7, 2020",0,
Bahrain,BHR,"Jan 8, 2020",0,
Bahrain,BHR,"Jan 9, 2020",0,
Bahrain,BHR,"Jan 10, 2020",0,
Bahrain,BHR,"Jan 11, 2020",0,
Bahrain,BHR,"Jan 12, 2020",0,
Bahrain,BHR,"Jan 13, 2020",0,
Bahrain,BHR,"Jan 14, 2020",0,
Bahrain,BHR,"Jan 15, 2020",0,
Bahrain,BHR,"Jan 16, 2020",0,
Bahrain,BHR,"Jan 17, 2020",0,
Bahrain,BHR,"Jan 18, 2020",0,
Bahrain,BHR,"Jan 19, 2020",0,
Bahrain,BHR,"Jan 20, 2020",0,
Bahrain,BHR,"Jan 21, 2020",0,
Bahrain,BHR,"Jan 22, 2020",0,
Bahrain,BHR,"Jan 23, 2020",0,
Bahrain,BHR,"Jan 24, 2020",0,
Bahrain,BHR,"Jan 25, 2020",0,
Bahrain,BHR,"Jan 26, 2020",0,
Bahrain,BHR,"Jan 27, 2020",0,
Bahrain,BHR,"Jan 28, 2020",0,
Bahrain,BHR,"Jan 29, 2020",0,
Bahrain,BHR,"Jan 30, 2020",0,
Bahrain,BHR,"Jan 31, 2020",0,
Bahrain,BHR,"Feb 1, 2020",0,
Bahrain,BHR,"Feb 2, 2020",0,
Bahrain,BHR,"Feb 3, 2020",0,
Bahrain,BHR,"Feb 4, 2020",0,
Bahrain,BHR,"Feb 5, 2020",0,
Bahrain,BHR,"Feb 6, 2020",0,
Bahrain,BHR,"Feb 7, 2020",0,
Bahrain,BHR,"Feb 8, 2020",0,
Bahrain,BHR,"Feb 9, 2020",0,
Bahrain,BHR,"Feb 10, 2020",0,
Bahrain,BHR,"Feb 11, 2020",0,
Bahrain,BHR,"Feb 12, 2020",0,
Bahrain,BHR,"Feb 13, 2020",0,
Bahrain,BHR,"Feb 14, 2020",0,
Bahrain,BHR,"Feb 15, 2020",0,
Bahrain,BHR,"Feb 16, 2020",0,
Bahrain,BHR,"Feb 17, 2020",0,
Bahrain,BHR,"Feb 18, 2020",0,
Bahrain,BHR,"Feb 19, 2020",0,
Bahrain,BHR,"Feb 20, 2020",0,
Bahrain,BHR,"Feb 21, 2020",0,
Bahrain,BHR,"Feb 22, 2020",0,
Bahrain,BHR,"Feb 23, 2020",0,
Bahrain,BHR,"Feb 24, 2020",0.5876880528308052,
Bahrain,BHR,"Feb 25, 2020",1.1753761056616103,0
Bahrain,BHR,"Feb 26, 2020",13.516825215108518,1
Bahrain,BHR,"Feb 27, 2020",19.39370574341657,2
Bahrain,BHR,"Feb 28, 2020",19.39370574341657,3
Bahrain,BHR,"Feb 29, 2020",22.332146007570596,4
Bahrain,BHR,"Mar 1, 2020",24.095210166063012,5
Bahrain,BHR,"Mar 2, 2020",27.621338483047843,6
Bahrain,BHR,"Mar 3, 2020",,7
Bahrain,BHR,"Mar 4, 2020",28.796714588709452,8
Bahrain,BHR,"Mar 5, 2020",30.559778747201868,9
Bahrain,BHR,"Mar 6, 2020",30.559778747201868,10
Bahrain,BHR,"Mar 7, 2020",32.91053095852509,11
Bahrain,BHR,"Mar 8, 2020",37.024347328340724,12
Bahrain,BHR,"Mar 9, 2020",46.42735617363361,13
Bahrain,BHR,"Mar 10, 2020",64.05799775855776,14
Bahrain,BHR,"Mar 11, 2020",64.64568581138857,15
Bahrain,BHR,"Mar 12, 2020",95.20546455859044,16
Bahrain,BHR,"Mar 13, 2020",95.20546455859044,17
Bahrain,BHR,"Mar 14, 2020",123.41449109446908,18
Bahrain,BHR,"Mar 15, 2020",124.0021791472999,19
Bahrain,BHR,"Mar 16, 2020",125.76524330579231,20
Bahrain,BHR,"Mar 17, 2020",129.87905967560795,21
Bahrain,BHR,"Mar 18, 2020",139.28206852090082,22
Bahrain,BHR,"Mar 19, 2020",150.44814152468612,23
Bahrain,BHR,"Mar 20, 2020",158.0880862114866,24
Bahrain,BHR,"Mar 21, 2020",167.49109505677947,25
Bahrain,BHR,"Mar 22, 2020",179.83254416622637,26
Bahrain,BHR,"Mar 23, 2020",196.28780964548892,27
Bahrain,BHR,"Mar 24, 2020",199.22624990964295,28
Bahrain,BHR,"Mar 25, 2020",229.19834060401402,29
Bahrain,BHR,"Mar 26, 2020",246.24129413610737,30
Bahrain,BHR,"Mar 27, 2020",269.16112819650874,31
Bangladesh,BGD,"Mar 9, 2020",0.018216110506649966,
Bangladesh,BGD,"Mar 15, 2020",0.018216110506649966,
Bangladesh,BGD,"Mar 17, 2020",0.03036018417774994,
Bangladesh,BGD,"Mar 18, 2020",0.048576294684399904,
Bangladesh,BGD,"Mar 19, 2020",0.06072036835549988,
Bangladesh,BGD,"Mar 20, 2020",0.06072036835549988,
Bangladesh,BGD,"Mar 21, 2020",0.1032246262043498,
Bangladesh,BGD,"Mar 22, 2020",0.14572888405319973,
Bangladesh,BGD,"Mar 23, 2020",0.16394499455984968,
Bangladesh,BGD,"Mar 24, 2020",0.2003772155731496,
Bangladesh,BGD,"Mar 25, 2020",0.23680943658644954,
Bangladesh,BGD,"Mar 26, 2020",0.23680943658644954,
Bangladesh,BGD,"Mar 27, 2020",0.29145776810639945,
Barbados,BRB,"Mar 18, 2020",3.4798222506794354,0
Barbados,BRB,"Mar 19, 2020",3.4798222506794354,1
Barbados,BRB,"Mar 20, 2020",6.959644501358871,2
Barbados,BRB,"Mar 21, 2020",20.878933504076613,3
Barbados,BRB,"Mar 22, 2020",48.71751150951209,4
Barbados,BRB,"Mar 23, 2020",59.1569782615504,5
Barbados,BRB,"Mar 24, 2020",59.1569782615504,6
Barbados,BRB,"Mar 25, 2020",62.63680051222984,7
Barbados,BRB,"Mar 26, 2020",62.63680051222984,8
Barbados,BRB,"Mar 27, 2020",83.51573401630645,9
Belarus,BLR,"Dec 31, 2019",0,
Belarus,BLR,"Jan 1, 2020",0,
Belarus,BLR,"Jan 2, 2020",0,
Belarus,BLR,"Jan 3, 2020",0,
Belarus,BLR,"Jan 4, 2020",0,
Belarus,BLR,"Jan 5, 2020",0,
Belarus,BLR,"Jan 6, 2020",0,
Belarus,BLR,"Jan 7, 2020",0,
Belarus,BLR,"Jan 8, 2020",0,
Belarus,BLR,"Jan 9, 2020",0,
Belarus,BLR,"Jan 10, 2020",0,
Belarus,BLR,"Jan 11, 2020",0,
Belarus,BLR,"Jan 12, 2020",0,
Belarus,BLR,"Jan 13, 2020",0,
Belarus,BLR,"Jan 14, 2020",0,
Belarus,BLR,"Jan 15, 2020",0,
Belarus,BLR,"Jan 16, 2020",0,
Belarus,BLR,"Jan 17, 2020",0,
Belarus,BLR,"Jan 18, 2020",0,
Belarus,BLR,"Jan 19, 2020",0,
Belarus,BLR,"Jan 20, 2020",0,
Belarus,BLR,"Jan 21, 2020",0,
Belarus,BLR,"Jan 22, 2020",0,
Belarus,BLR,"Jan 23, 2020",0,
Belarus,BLR,"Jan 24, 2020",0,
Belarus,BLR,"Jan 25, 2020",0,
Belarus,BLR,"Jan 26, 2020",0,
Belarus,BLR,"Jan 27, 2020",0,
Belarus,BLR,"Jan 28, 2020",0,
Belarus,BLR,"Jan 29, 2020",0,
Belarus,BLR,"Jan 30, 2020",0,
Belarus,BLR,"Jan 31, 2020",0,
Belarus,BLR,"Feb 1, 2020",0,
Belarus,BLR,"Feb 2, 2020",0,
Belarus,BLR,"Feb 3, 2020",0,
Belarus,BLR,"Feb 4, 2020",0,
Belarus,BLR,"Feb 5, 2020",0,
Belarus,BLR,"Feb 6, 2020",0,
Belarus,BLR,"Feb 7, 2020",0,
Belarus,BLR,"Feb 8, 2020",0,
Belarus,BLR,"Feb 9, 2020",0,
Belarus,BLR,"Feb 10, 2020",0,
Belarus,BLR,"Feb 11, 2020",0,
Belarus,BLR,"Feb 12, 2020",0,
Belarus,BLR,"Feb 13, 2020",0,
Belarus,BLR,"Feb 14, 2020",0,
Belarus,BLR,"Feb 15, 2020",0,
Belarus,BLR,"Feb 16, 2020",0,
Belarus,BLR,"Feb 17, 2020",0,
Belarus,BLR,"Feb 18, 2020",0,
Belarus,BLR,"Feb 19, 2020",0,
Belarus,BLR,"Feb 20, 2020",0,
Belarus,BLR,"Feb 21, 2020",0,
Belarus,BLR,"Feb 22, 2020",0,
Belarus,BLR,"Feb 23, 2020",0,
Belarus,BLR,"Feb 24, 2020",0,
Belarus,BLR,"Feb 25, 2020",0,
Belarus,BLR,"Feb 26, 2020",0,
Belarus,BLR,"Feb 27, 2020",0,
Belarus,BLR,"Feb 28, 2020",0.10582770973702767,
Belarus,BLR,"Feb 29, 2020",0.10582770973702767,
Belarus,BLR,"Mar 1, 2020",0.10582770973702767,
Belarus,BLR,"Mar 2, 2020",0.10582770973702767,
Belarus,BLR,"Mar 4, 2020",0.42331083894811067,
Belarus,BLR,"Mar 5, 2020",0.634966258422166,
Belarus,BLR,"Mar 11, 2020",0.952449387633249,
Belarus,BLR,"Mar 12, 2020",1.269932516844332,0
Belarus,BLR,"Mar 13, 2020",2.222381904477581,1
Belarus,BLR,"Mar 14, 2020",,2
Belarus,BLR,"Mar 15, 2020",,3
Belarus,BLR,"Mar 16, 2020",2.857348162899747,4
Belarus,BLR,"Mar 17, 2020",3.809797550532996,5
Belarus,BLR,"Mar 18, 2020",3.809797550532996,6
Belarus,BLR,"Mar 19, 2020",4.868074647903273,7
Belarus,BLR,"Mar 20, 2020",6.032179455010577,8
Belarus,BLR,"Mar 21, 2020",6.032179455010577,9
Belarus,BLR,"Mar 22, 2020",8.042905940014103,10
Belarus,BLR,"Mar 23, 2020",8.042905940014103,11
Belarus,BLR,"Mar 24, 2020",8.572044488699241,12
Belarus,BLR,"Mar 25, 2020",8.572044488699241,13
Belarus,BLR,"Mar 26, 2020",9.101183037384379,14
Belarus,BLR,"Mar 27, 2020",9.101183037384379,15
Belgium,BEL,"Dec 31, 2019",0,
Belgium,BEL,"Jan 1, 2020",0,
Belgium,BEL,"Jan 2, 2020",0,
Belgium,BEL,"Jan 3, 2020",0,
Belgium,BEL,"Jan 4, 2020",0,
Belgium,BEL,"Jan 5, 2020",0,
Belgium,BEL,"Jan 6, 2020",0,
Belgium,BEL,"Jan 7, 2020",0,
Belgium,BEL,"Jan 8, 2020",0,
Belgium,BEL,"Jan 9, 2020",0,
Belgium,BEL,"Jan 10, 2020",0,
Belgium,BEL,"Jan 11, 2020",0,
Belgium,BEL,"Jan 12, 2020",0,
Belgium,BEL,"Jan 13, 2020",0,
Belgium,BEL,"Jan 14, 2020",0,
Belgium,BEL,"Jan 15, 2020",0,
Belgium,BEL,"Jan 16, 2020",0,
Belgium,BEL,"Jan 17, 2020",0,
Belgium,BEL,"Jan 18, 2020",0,
Belgium,BEL,"Jan 19, 2020",0,
Belgium,BEL,"Jan 20, 2020",0,
Belgium,BEL,"Jan 21, 2020",0,
Belgium,BEL,"Jan 22, 2020",0,
Belgium,BEL,"Jan 23, 2020",0,
Belgium,BEL,"Jan 24, 2020",0,
Belgium,BEL,"Jan 25, 2020",0,
Belgium,BEL,"Jan 26, 2020",0,
Belgium,BEL,"Jan 27, 2020",0,
Belgium,BEL,"Jan 28, 2020",0,
Belgium,BEL,"Jan 29, 2020",0,
Belgium,BEL,"Jan 30, 2020",0,
Belgium,BEL,"Jan 31, 2020",0,
Belgium,BEL,"Feb 1, 2020",0,
Belgium,BEL,"Feb 2, 2020",0,
Belgium,BEL,"Feb 3, 2020",0,
Belgium,BEL,"Feb 4, 2020",0.08628413572977742,
Belgium,BEL,"Feb 5, 2020",0.08628413572977742,
Belgium,BEL,"Feb 6, 2020",0.08628413572977742,
Belgium,BEL,"Feb 7, 2020",0.08628413572977742,
Belgium,BEL,"Feb 8, 2020",0.08628413572977742,
Belgium,BEL,"Feb 9, 2020",0.08628413572977742,
Belgium,BEL,"Feb 10, 2020",0.08628413572977742,
Belgium,BEL,"Feb 11, 2020",0.08628413572977742,
Belgium,BEL,"Feb 12, 2020",0.08628413572977742,
Belgium,BEL,"Feb 13, 2020",0.08628413572977742,
Belgium,BEL,"Feb 14, 2020",0.08628413572977742,
Belgium,BEL,"Feb 15, 2020",0.08628413572977742,
Belgium,BEL,"Feb 16, 2020",0.08628413572977742,
Belgium,BEL,"Feb 17, 2020",0.08628413572977742,
Belgium,BEL,"Feb 18, 2020",0.08628413572977742,
Belgium,BEL,"Feb 19, 2020",0.08628413572977742,
Belgium,BEL,"Feb 20, 2020",0.08628413572977742,
Belgium,BEL,"Feb 21, 2020",0.08628413572977742,
Belgium,BEL,"Feb 22, 2020",0.08628413572977742,
Belgium,BEL,"Feb 23, 2020",0.08628413572977742,
Belgium,BEL,"Feb 24, 2020",0.08628413572977742,
Belgium,BEL,"Feb 25, 2020",0.08628413572977742,
Belgium,BEL,"Feb 26, 2020",0.08628413572977742,
Belgium,BEL,"Feb 27, 2020",0.08628413572977742,
Belgium,BEL,"Feb 28, 2020",0.08628413572977742,
Belgium,BEL,"Feb 29, 2020",0.08628413572977742,
Belgium,BEL,"Mar 1, 2020",0.08628413572977742,
Belgium,BEL,"Mar 2, 2020",0.17256827145955483,
Belgium,BEL,"Mar 3, 2020",0.6902730858382193,
Belgium,BEL,"Mar 4, 2020",1.1216937644871063,0
Belgium,BEL,"Mar 5, 2020",1.9845351217848806,1
Belgium,BEL,"Mar 6, 2020",4.314206786488871,2
Belgium,BEL,"Mar 7, 2020",9.404970794545738,3
Belgium,BEL,"Mar 8, 2020",14.582018938332384,4
Belgium,BEL,"Mar 9, 2020",17.256827145955484,5
Belgium,BEL,"Mar 10, 2020",20.621908439416803,6
Belgium,BEL,"Mar 11, 2020",23.03786423985057,7
Belgium,BEL,"Mar 12, 2020",27.09321861915011,8
Belgium,BEL,"Mar 13, 2020",34.42737015618119,9
Belgium,BEL,"Mar 14, 2020",48.232831872945575,10
Belgium,BEL,"Mar 15, 2020",59.44976951781664,11
Belgium,BEL,"Mar 16, 2020",76.4477442565828,12
Belgium,BEL,"Mar 17, 2020",93.6182872668085,13
Belgium,BEL,"Mar 18, 2020",107.25118071211332,14
Belgium,BEL,"Mar 19, 2020",128.21822569444925,15
Belgium,BEL,"Mar 20, 2020",154.88002363495048,16
Belgium,BEL,"Mar 21, 2020",194.74329434210765,17
Belgium,BEL,"Mar 22, 2020",242.88984207932344,18
Belgium,BEL,"Mar 23, 2020",293.452345616973,19
Belgium,BEL,"Mar 24, 2020",322.96152003655686,20
Belgium,BEL,"Mar 25, 2020",368.3469754304198,21
Belgium,BEL,"Mar 26, 2020",425.9847780979111,22
Belgium,BEL,"Mar 27, 2020",537.9815862751622,23
Belize,BLZ,"Mar 24, 2020",2.51495771098609,0
Belize,BLZ,"Mar 25, 2020",2.51495771098609,1
Belize,BLZ,"Mar 26, 2020",5.02991542197218,2
Belize,BLZ,"Mar 27, 2020",5.02991542197218,3
Benin,BEN,"Mar 17, 2020",0.0824864858265946,
Benin,BEN,"Mar 18, 2020",0.0824864858265946,
Benin,BEN,"Mar 19, 2020",0.0824864858265946,
Benin,BEN,"Mar 20, 2020",0.1649729716531892,
Benin,BEN,"Mar 21, 2020",0.1649729716531892,
Benin,BEN,"Mar 22, 2020",0.1649729716531892,
Benin,BEN,"Mar 23, 2020",0.1649729716531892,
Benin,BEN,"Mar 24, 2020",0.412432429132973,
Benin,BEN,"Mar 25, 2020",0.412432429132973,
Benin,BEN,"Mar 26, 2020",0.412432429132973,
Benin,BEN,"Mar 27, 2020",0.4949189149595676,
Bermuda,BMU,"Mar 20, 2020",32.1166476643168,0
Bermuda,BMU,"Mar 21, 2020",32.1166476643168,1
Bermuda,BMU,"Mar 22, 2020",32.1166476643168,2
Bermuda,BMU,"Mar 23, 2020",96.34994299295039,3
Bermuda,BMU,"Mar 24, 2020",96.34994299295039,4
Bermuda,BMU,"Mar 25, 2020",96.34994299295039,5
Bermuda,BMU,"Mar 26, 2020",96.34994299295039,6
Bermuda,BMU,"Mar 27, 2020",240.87485748237597,7
Bhutan,BTN,"Mar 6, 2020",1.2959881391165509,0
Bhutan,BTN,"Mar 7, 2020",,1
Bhutan,BTN,"Mar 8, 2020",,2
Bhutan,BTN,"Mar 9, 2020",,3
Bhutan,BTN,"Mar 10, 2020",,4
Bhutan,BTN,"Mar 11, 2020",,5
Bhutan,BTN,"Mar 12, 2020",,6
Bhutan,BTN,"Mar 13, 2020",1.2959881391165509,7
Bhutan,BTN,"Mar 14, 2020",,8
Bhutan,BTN,"Mar 15, 2020",1.2959881391165509,9
Bhutan,BTN,"Mar 16, 2020",,10
Bhutan,BTN,"Mar 17, 2020",1.2959881391165509,11
Bhutan,BTN,"Mar 18, 2020",1.2959881391165509,12
Bhutan,BTN,"Mar 19, 2020",1.2959881391165509,13
Bhutan,BTN,"Mar 20, 2020",1.2959881391165509,14
Bhutan,BTN,"Mar 21, 2020",2.5919762782331017,15
Bhutan,BTN,"Mar 22, 2020",2.5919762782331017,16
Bhutan,BTN,"Mar 23, 2020",2.5919762782331017,17
Bhutan,BTN,"Mar 24, 2020",2.5919762782331017,18
Bhutan,BTN,"Mar 25, 2020",2.5919762782331017,19
Bhutan,BTN,"Mar 26, 2020",3.887964417349653,20
Bhutan,BTN,"Mar 27, 2020",3.887964417349653,21
Bolivia,BOL,"Mar 12, 2020",0.17133513503650166,
Bolivia,BOL,"Mar 13, 2020",0.2570027025547525,
Bolivia,BOL,"Mar 14, 2020",0.8566756751825083,
Bolivia,BOL,"Mar 15, 2020",0.8566756751825083,
Bolivia,BOL,"Mar 17, 2020",0.9423432427007592,
Bolivia,BOL,"Mar 18, 2020",1.02801081021901,0
Bolivia,BOL,"Mar 19, 2020",1.02801081021901,1
Bolivia,BOL,"Mar 20, 2020",1.2850135127737625,2
Bolivia,BOL,"Mar 21, 2020",1.6276837828467658,3
Bolivia,BOL,"Mar 22, 2020",1.7133513503650166,4
Bolivia,BOL,"Mar 23, 2020",2.3130243229927725,5
Bolivia,BOL,"Mar 24, 2020",2.3986918905110235,6
Bolivia,BOL,"Mar 25, 2020",2.7413621605840266,7
Bolivia,BOL,"Mar 26, 2020",3.3410351332117827,8
Bolivia,BOL,"Mar 27, 2020",5.225721618613301,9
Bosnia and Herzegovina,BIH,"Mar 6, 2020",0.6096046256798997,
Bosnia and Herzegovina,BIH,"Mar 12, 2020",0.9144069385198494,
Bosnia and Herzegovina,BIH,"Mar 13, 2020",0.9144069385198494,
Bosnia and Herzegovina,BIH,"Mar 16, 2020",5.486441631119097,0
Bosnia and Herzegovina,BIH,"Mar 17, 2020",6.4008485696389466,1
Bosnia and Herzegovina,BIH,"Mar 18, 2020",6.4008485696389466,2
Bosnia and Herzegovina,BIH,"Mar 19, 2020",10.972883262238193,3
Bosnia and Herzegovina,BIH,"Mar 20, 2020",13.411301764957793,4
Bosnia and Herzegovina,BIH,"Mar 21, 2020",13.411301764957793,5
Bosnia and Herzegovina,BIH,"Mar 22, 2020",28.041812781275382,6
Bosnia and Herzegovina,BIH,"Mar 23, 2020",38.10028910499373,7
Bosnia and Herzegovina,BIH,"Mar 24, 2020",39.31949835635353,8
Bosnia and Herzegovina,BIH,"Mar 25, 2020",49.37797468007187,9
Bosnia and Herzegovina,BIH,"Mar 26, 2020",55.16921862403092,10
Bosnia and Herzegovina,BIH,"Mar 27, 2020",55.16921862403092,11
Brazil,BRA,"Dec 31, 2019",0,
Brazil,BRA,"Jan 1, 2020",0,
Brazil,BRA,"Jan 2, 2020",0,
Brazil,BRA,"Jan 3, 2020",0,
Brazil,BRA,"Jan 4, 2020",0,
Brazil,BRA,"Jan 5, 2020",0,
Brazil,BRA,"Jan 6, 2020",0,
Brazil,BRA,"Jan 7, 2020",0,
Brazil,BRA,"Jan 8, 2020",0,
Brazil,BRA,"Jan 9, 2020",0,
Brazil,BRA,"Jan 10, 2020",0,
Brazil,BRA,"Jan 11, 2020",0,
Brazil,BRA,"Jan 12, 2020",0,
Brazil,BRA,"Jan 13, 2020",0,
Brazil,BRA,"Jan 14, 2020",0,
Brazil,BRA,"Jan 15, 2020",0,
Brazil,BRA,"Jan 16, 2020",0,
Brazil,BRA,"Jan 17, 2020",0,
Brazil,BRA,"Jan 18, 2020",0,
Brazil,BRA,"Jan 19, 2020",0,
Brazil,BRA,"Jan 20, 2020",0,
Brazil,BRA,"Jan 21, 2020",0,
Brazil,BRA,"Jan 22, 2020",0,
Brazil,BRA,"Jan 23, 2020",0,
Brazil,BRA,"Jan 24, 2020",0,
Brazil,BRA,"Jan 25, 2020",0,
Brazil,BRA,"Jan 26, 2020",0,
Brazil,BRA,"Jan 27, 2020",0,
Brazil,BRA,"Jan 28, 2020",0,
Brazil,BRA,"Jan 29, 2020",0,
Brazil,BRA,"Jan 30, 2020",0,
Brazil,BRA,"Jan 31, 2020",0,
Brazil,BRA,"Feb 1, 2020",0,
Brazil,BRA,"Feb 2, 2020",0,
Brazil,BRA,"Feb 3, 2020",0,
Brazil,BRA,"Feb 4, 2020",0,
Brazil,BRA,"Feb 5, 2020",0,
Brazil,BRA,"Feb 6, 2020",0,
Brazil,BRA,"Feb 7, 2020",0,
Brazil,BRA,"Feb 8, 2020",0,
Brazil,BRA,"Feb 9, 2020",0,
Brazil,BRA,"Feb 10, 2020",0,
Brazil,BRA,"Feb 11, 2020",0,
Brazil,BRA,"Feb 12, 2020",0,
Brazil,BRA,"Feb 13, 2020",0,
Brazil,BRA,"Feb 14, 2020",0,
Brazil,BRA,"Feb 15, 2020",0,
Brazil,BRA,"Feb 16, 2020",0,
Brazil,BRA,"Feb 17, 2020",0,
Brazil,BRA,"Feb 18, 2020",0,
Brazil,BRA,"Feb 19, 2020",0,
Brazil,BRA,"Feb 20, 2020",0,
Brazil,BRA,"Feb 21, 2020",0,
Brazil,BRA,"Feb 22, 2020",0,
Brazil,BRA,"Feb 23, 2020",0,
Brazil,BRA,"Feb 24, 2020",0,
Brazil,BRA,"Feb 25, 2020",0,
Brazil,BRA,"Feb 26, 2020",0.004704567088817979,
Brazil,BRA,"Feb 27, 2020",0.004704567088817979,
Brazil,BRA,"Feb 28, 2020",0.004704567088817979,
Brazil,BRA,"Feb 29, 2020",0.004704567088817979,
Brazil,BRA,"Mar 1, 2020",0.009409134177635958,
Brazil,BRA,"Mar 2, 2020",0.009409134177635958,
Brazil,BRA,"Mar 5, 2020",0.014113701266453936,
Brazil,BRA,"Mar 6, 2020",0.03763653671054383,
Brazil,BRA,"Mar 7, 2020",0.061159372154633726,
Brazil,BRA,"Mar 8, 2020",0.061159372154633726,
Brazil,BRA,"Mar 9, 2020",0.11761417722044946,
Brazil,BRA,"Mar 11, 2020",0.15995528101981127,
Brazil,BRA,"Mar 12, 2020",0.2446374886185349,
Brazil,BRA,"Mar 13, 2020",0.3622516658389844,
Brazil,BRA,"Mar 14, 2020",0.4610475747041619,
Brazil,BRA,"Mar 15, 2020",0.5692526177469754,
Brazil,BRA,"Mar 16, 2020",0.9409134177635957,
